PK,SK,kanji_char,component_char,,,
KANJI#569,COMPONENT#221,労,力,,,
KANJI#570,COMPONENT#368,努,奴,,,
KANJI#570,COMPONENT#221,努,力,,,
KANJI#570,COMPONENT#367,努,女,,,
KANJI#570,COMPONENT#275,努,又,,,
KANJI#571,COMPONENT#77,助,且,,,
KANJI#571,COMPONENT#221,助,力,,,
KANJI#572,COMPONENT#221,加,力,,,
KANJI#572,COMPONENT#285,加,口,,,
KANJI#573,COMPONENT#389,割,害,,,
KANJI#573,COMPONENT#212,割,刂,,,
KANJI#574,COMPONENT#133,刻,亥,,,
KANJI#574,COMPONENT#212,刻,刂,,,
KANJI#575,COMPONENT#445,制,巾,,,
KANJI#575,COMPONENT#212,制,刂,,,
KANJI#575,COMPONENT#643,制,牛,,,
KANJI#576,COMPONENT#708,到,禾,,,
KANJI#576,COMPONENT#212,到,刂,,,
KANJI#577,COMPONENT#708,利,禾,,,
KANJI#577,COMPONENT#212,利,刂,,,
KANJI#578,COMPONENT#251,判,半,,,
KANJI#578,COMPONENT#212,判,刂,,,
KANJI#579,COMPONENT#800,初,衤,,,
KANJI#579,COMPONENT#211,初,刀,,,
KANJI#580,COMPONENT#217,列,列,,,
KANJI#580,COMPONENT#601,列,歹,,,
KANJI#580,COMPONENT#212,列,刂,,,
KANJI#581,COMPONENT#343,処,夂,,,
KANJI#581,COMPONENT#205,処,几,,,
KANJI#582,COMPONENT#151,冷,令,,,
KANJI#582,COMPONENT#202,冷,冫,,,
KANJI#582,COMPONENT#34,冷,マ,,,
KANJI#582,COMPONENT#143,冷,人,,,
KANJI#583,COMPONENT#188,内,冂,,,
KANJI#583,COMPONENT#143,内,人,,,
KANJI#584,COMPONENT#822,具,貝,,,
KANJI#584,COMPONENT#65,具,一,,,
KANJI#584,COMPONENT#686,具,目,,,
KANJI#584,COMPONENT#177,具,八,,,
KANJI#585,COMPONENT#180,共,共,,,
KANJI#585,COMPONENT#901,共,龷,,,
KANJI#585,COMPONENT#177,共,八,,,
KANJI#586,COMPONENT#143,全,人,,,
KANJI#586,COMPONENT#650,全,王,,,
KANJI#587,COMPONENT#10,光,⺌,,,
KANJI#587,COMPONENT#164,光,儿,,,
KANJI#588,COMPONENT#18,優,イ,,,
KANJI#588,COMPONENT#57,優,㥑,,,
KANJI#588,COMPONENT#343,優,夂,,,
KANJI#588,COMPONENT#491,優,心,,,
KANJI#589,COMPONENT#18,働,イ,,,
KANJI#589,COMPONENT#226,働,動,,,
KANJI#589,COMPONENT#849,働,重,,,
KANJI#589,COMPONENT#221,働,力,,,
KANJI#590,COMPONENT#18,備,イ,,,
KANJI#590,COMPONENT#901,備,龷,,,
KANJI#590,COMPONENT#657,備,用,,,
KANJI#590,COMPONENT#70,備,丆,,,
KANJI#591,COMPONENT#18,偶,イ,,,
KANJI#591,COMPONENT#706,偶,禺,,,
KANJI#591,COMPONENT#662,偶,甲,,,
KANJI#592,COMPONENT#18,側,イ,,,
KANJI#592,COMPONENT#220,側,則,,,
KANJI#592,COMPONENT#822,側,貝,,,
KANJI#592,COMPONENT#212,側,刂,,,
KANJI#593,COMPONENT#18,偉,イ,,,
KANJI#593,COMPONENT#872,偉,韋,,,
KANJI#593,COMPONENT#42,偉,㐄,,,
KANJI#594,COMPONENT#18,値,イ,,,
KANJI#594,COMPONENT#687,値,直,,,
KANJI#594,COMPONENT#686,値,目,,,
KANJI#595,COMPONENT#18,候,イ,,,
KANJI#595,COMPONENT#37,候,ユ,,,
KANJI#595,COMPONENT#696,候,矢,,,
KANJI#596,COMPONENT#18,倒,イ,,,
KANJI#596,COMPONENT#66,倒,一ム,,,
KANJI#596,COMPONENT#327,倒,土,,,
KANJI#596,COMPONENT#766,倒,至,,,
KANJI#597,COMPONENT#18,信,イ,,,
KANJI#597,COMPONENT#810,信,言,,,
KANJI#598,COMPONENT#18,係,イ,,,
KANJI#598,COMPONENT#728,係,糸,,,
KANJI#598,COMPONENT#459,係,幺,,,
KANJI#598,COMPONENT#407,係,小,,,
KANJI#599,COMPONENT#18,便,イ,,,
KANJI#599,COMPONENT#561,便,更,,,
KANJI#599,COMPONENT#663,便,申,,,
KANJI#600,COMPONENT#18,供,イ,,,
KANJI#600,COMPONENT#180,供,共,,,
KANJI#600,COMPONENT#901,供,龷,,,
KANJI#601,COMPONENT#18,例,イ,,,
KANJI#601,COMPONENT#217,例,列,,,
KANJI#601,COMPONENT#601,例,歹,,,
KANJI#601,COMPONENT#212,例,刂,,,
KANJI#602,COMPONENT#143,余,人,,,
KANJI#602,COMPONENT#407,余,小,,,
KANJI#603,COMPONENT#18,位,イ,,,
KANJI#603,COMPONENT#716,位,立,,,
KANJI#604,COMPONENT#18,似,イ,,,
KANJI#604,COMPONENT#152,似,以,,,
KANJI#604,COMPONENT#143,似,人,,,
KANJI#605,COMPONENT#18,伝,イ,,,
KANJI#605,COMPONENT#120,伝,云,,,
KANJI#606,COMPONENT#18,任,イ,,,
KANJI#606,COMPONENT#338,任,壬,,,
KANJI#607,COMPONENT#18,件,イ,,,
KANJI#607,COMPONENT#643,件,牛,,,
KANJI#608,COMPONENT#18,付,イ,,,
KANJI#608,COMPONENT#396,付,寸,,,
KANJI#609,COMPONENT#18,他,イ,,,
KANJI#609,COMPONENT#111,他,也,,,
KANJI#610,COMPONENT#127,交,亠,,,
KANJI#610,COMPONENT#640,交,父,,,
KANJI#611,COMPONENT#127,亡,亠,,,
KANJI#612,COMPONENT#481,互,彑,,,
KANJI#613,COMPONENT#20,争,ク,,,
KANJI#614,COMPONENT#34,予,マ,,,
KANJI#615,COMPONENT#572,乗,木,,,
KANJI#615,COMPONENT#708,乗,禾,,,
KANJI#616,COMPONENT#188,両,冂,,,
KANJI#616,COMPONENT#426,両,山,,,
KANJI#617,COMPONENT#65,与,一,,,
KANJI#618,COMPONENT#600,齢,歯,,,
KANJI#618,COMPONENT#151,齢,令,,,
KANJI#618,COMPONENT#724,齢,米,,,
KANJI#618,COMPONENT#595,齢,止,,,
KANJI#618,COMPONENT#208,齢,凵,,,
KANJI#619,COMPONENT#765,鼻,自,,,
KANJI#619,COMPONENT#660,鼻,田,,,
KANJI#619,COMPONENT#471,鼻,廾,,,
KANJI#620,COMPONENT#901,黄,龷,,,
KANJI#620,COMPONENT#661,黄,由,,,
KANJI#620,COMPONENT#177,黄,八,,,
KANJI#621,COMPONENT#900,麦,龶,,,
KANJI#621,COMPONENT#343,麦,夂,,,
KANJI#622,COMPONENT#195,骨,冎,,,
KANJI#622,COMPONENT#567,骨,月,,,
KANJI#623,COMPONENT#884,駐,馬,,,
KANJI#623,COMPONENT#96,駐,主,,,
KANJI#623,COMPONENT#650,駐,王,,,
KANJI#623,COMPONENT#632,駐,灬,,,
KANJI#624,COMPONENT#708,香,禾,,,
KANJI#624,COMPONENT#538,香,日,,,
KANJI#625,COMPONENT#388,額,客,,,
KANJI#625,COMPONENT#875,額,頁,,,
KANJI#625,COMPONENT#822,額,貝,,,
KANJI#625,COMPONENT#686,額,目,,,
KANJI#625,COMPONENT#343,額,夂,,,
KANJI#626,COMPONENT#151,領,令,,,
KANJI#626,COMPONENT#875,領,頁,,,
KANJI#626,COMPONENT#822,領,貝,,,
KANJI#626,COMPONENT#686,領,目,,,
KANJI#627,COMPONENT#115,預,予,,,
KANJI#627,COMPONENT#875,預,頁,,,
KANJI#627,COMPONENT#822,預,貝,,,
KANJI#627,COMPONENT#686,預,目,,,
KANJI#627,COMPONENT#34,預,マ,,,
KANJI#628,COMPONENT#430,順,川,,,
KANJI#628,COMPONENT#875,順,頁,,,
KANJI#628,COMPONENT#822,順,貝,,,
KANJI#628,COMPONENT#686,順,目,,,
KANJI#629,COMPONENT#472,革,廿,,,
KANJI#629,COMPONENT#89,革,中,,,
KANJI#629,COMPONENT#242,革,十,,,
KANJI#630,COMPONENT#865,震,雨,,,
KANJI#630,COMPONENT#838,震,辰,,,
KANJI#631,COMPONENT#865,零,雨,,,
KANJI#631,COMPONENT#151,零,令,,,
KANJI#632,COMPONENT#865,雲,雨,,,
KANJI#632,COMPONENT#120,雲,云,,,
KANJI#633,COMPONENT#510,雇,戸,,,
KANJI#633,COMPONENT#859,雇,隹,,,
KANJI#634,COMPONENT#859,隻,隹,,,
KANJI#634,COMPONENT#275,隻,又,,,
KANJI#635,COMPONENT#856,階,阝,,,
KANJI#635,COMPONENT#609,階,比,,,
KANJI#635,COMPONENT#681,階,白,,,
KANJI#635,COMPONENT#31,階,ヒ,,,
KANJI#636,COMPONENT#856,隅,阝,,,
KANJI#636,COMPONENT#706,隅,禺,,,
KANJI#636,COMPONENT#662,隅,甲,,,
KANJI#637,COMPONENT#856,陸,阝,,,
KANJI#637,COMPONENT#332,陸,坴,,,
KANJI#637,COMPONENT#329,陸,圥,,,
KANJI#637,COMPONENT#327,陸,土,,,
KANJI#638,COMPONENT#856,防,阝,,,
KANJI#638,COMPONENT#533,防,方,,,
KANJI#640,COMPONENT#851,録,金,,,
KANJI#640,COMPONENT#480,録,彐,,,
KANJI#640,COMPONENT#618,録,氺,,,
KANJI#641,COMPONENT#851,鋭,金,,,
KANJI#641,COMPONENT#168,鋭,兄,,,
KANJI#642,COMPONENT#851,銅,金,,,
KANJI#642,COMPONENT#302,銅,同,,,
KANJI#643,COMPONENT#851,鉱,金,,,
KANJI#643,COMPONENT#462,鉱,広,,,
KANJI#643,COMPONENT#461,鉱,广,,,
KANJI#644,COMPONENT#851,鉄,金,,,
KANJI#644,COMPONENT#359,鉄,失,,,
KANJI#645,COMPONENT#851,鈍,金,,,
KANJI#645,COMPONENT#424,鈍,屯,,,
KANJI#645,COMPONENT#108,鈍,乚,,,
KANJI#646,COMPONENT#851,針,金,,,
KANJI#646,COMPONENT#242,針,十,,,
KANJI#647,COMPONENT#538,量,日,,,
KANJI#647,COMPONENT#65,量,一,,,
KANJI#647,COMPONENT#848,量,里,,,
KANJI#647,COMPONENT#541,量,旦,,,
KANJI#648,COMPONENT#333,郵,垂,,,
KANJI#648,COMPONENT#856,郵,阝,,,
KANJI#649,COMPONENT#856,郊,阝,,,
KANJI#649,COMPONENT#132,郊,交,,,
KANJI#649,COMPONENT#640,郊,父,,,
KANJI#650,COMPONENT#905,造,辶,,,
KANJI#650,COMPONENT#309,造,告,,,
KANJI#651,COMPONENT#905,逆,辶,,,
KANJI#651,COMPONENT#425,逆,屰,,,
KANJI#652,COMPONENT#905,述,辶,,,
KANJI#652,COMPONENT#576,述,朮,,,
KANJI#653,COMPONENT#905,辺,辶,,,
KANJI#653,COMPONENT#211,辺,刀,,,
KANJI#654,COMPONENT#560,農,曲,,,
KANJI#654,COMPONENT#838,農,辰,,,
KANJI#655,COMPONENT#716,辛,立,,,
KANJI#655,COMPONENT#242,辛,十,,,
KANJI#656,COMPONENT#834,輸,車,,,
KANJI#656,COMPONENT#162,輸,俞,,,
KANJI#656,COMPONENT#567,輸,月,,,
KANJI#656,COMPONENT#212,輸,刂,,,
KANJI#657,COMPONENT#834,輪,車,,,
KANJI#657,COMPONENT#160,輪,侖,,,
KANJI#658,COMPONENT#834,軽,車,,,
KANJI#658,COMPONENT#328,軽,圣,,,
KANJI#658,COMPONENT#275,軽,又,,,
KANJI#658,COMPONENT#327,軽,土,,,
KANJI#659,COMPONENT#834,軟,車,,,
KANJI#659,COMPONENT#592,軟,欠,,,
KANJI#660,COMPONENT#834,軒,車,,,
KANJI#660,COMPONENT#454,軒,干,,,
KANJI#661,COMPONENT#835,軍,軍,,,
KANJI#661,COMPONENT#834,軍,車,,,
KANJI#661,COMPONENT#199,軍,冖,,,
KANJI#662,COMPONENT#830,踊,足,,,
KANJI#662,COMPONENT#595,踊,止,,,
KANJI#662,COMPONENT#659,踊,甬,,,
KANJI#662,COMPONENT#34,踊,マ,,,
KANJI#663,COMPONENT#830,跡,足,,,
KANJI#663,COMPONENT#134,跡,亦,,,
KANJI#663,COMPONENT#595,跡,止,,,
KANJI#664,COMPONENT#829,超,走,,,
KANJI#664,COMPONENT#291,超,召,,,
KANJI#664,COMPONENT#327,超,土,,,
KANJI#664,COMPONENT#211,超,刀,,,
KANJI#665,COMPONENT#564,贈,曽,,,
KANJI#665,COMPONENT#822,贈,貝,,,
KANJI#665,COMPONENT#686,贈,目,,,
KANJI#665,COMPONENT#660,贈,田,,,
KANJI#666,COMPONENT#764,賢,臤,,,
KANJI#666,COMPONENT#822,賢,貝,,,
KANJI#666,COMPONENT#686,賢,目,,,
KANJI#666,COMPONENT#763,賢,臣,,,
KANJI#666,COMPONENT#275,賢,又,,,
KANJI#667,COMPONENT#822,賞,貝,,,
KANJI#667,COMPONENT#315,賞,員,,,
KANJI#667,COMPONENT#686,賞,目,,,
KANJI#667,COMPONENT#902,賞,龸,,,
KANJI#668,COMPONENT#211,貿,刀,,,
KANJI#668,COMPONENT#822,貿,貝,,,
KANJI#668,COMPONENT#686,貿,目,,,
KANJI#669,COMPONENT#822,貯,貝,,,
KANJI#669,COMPONENT#379,貯,宁,,,
KANJI#669,COMPONENT#67,貯,丁,,,
KANJI#670,COMPONENT#822,販,貝,,,
KANJI#670,COMPONENT#279,販,反,,,
KANJI#670,COMPONENT#275,販,又,,,
KANJI#670,COMPONENT#266,販,厂,,,
KANJI#671,COMPONENT#238,貨,化,,,
KANJI#671,COMPONENT#822,貨,貝,,,
KANJI#671,COMPONENT#18,貨,イ,,,
KANJI#671,COMPONENT#31,貨,ヒ,,,
KANJI#672,COMPONENT#686,貝,目,,,
KANJI#672,COMPONENT#177,貝,八,,,
KANJI#673,COMPONENT#20,象,ク,,,
KANJI#673,COMPONENT#816,象,豕,,,
KANJI#674,COMPONENT#560,豊,曲,,,
KANJI#674,COMPONENT#813,豊,豆,,,
KANJI#675,COMPONENT#177,谷,八,,,
KANJI#675,COMPONENT#143,谷,人,,,
KANJI#675,COMPONENT#285,谷,口,,,
KANJI#676,COMPONENT#810,講,言,,,
KANJI#676,COMPONENT#198,講,冓,,,
KANJI#676,COMPONENT#122,講,井,,,
KANJI#676,COMPONENT#194,講,再,,,
KANJI#677,COMPONENT#810,諸,言,,,
KANJI#677,COMPONENT#746,諸,者,,,
KANJI#677,COMPONENT#744,諸,耂,,,
KANJI#678,COMPONENT#810,課,言,,,
KANJI#678,COMPONENT#585,課,果,,,
KANJI#678,COMPONENT#662,課,甲,,,
KANJI#678,COMPONENT#572,課,木,,,
KANJI#679,COMPONENT#810,誌,言,,,
KANJI#679,COMPONENT#495,誌,志,,,
KANJI#679,COMPONENT#337,誌,士,,,
KANJI#679,COMPONENT#491,誌,心,,,
KANJI#680,COMPONENT#810,詰,言,,,
KANJI#680,COMPONENT#300,詰,吉,,,
KANJI#680,COMPONENT#337,詰,士,,,
KANJI#681,COMPONENT#810,詞,言,,,
KANJI#681,COMPONENT#296,詞,司,,,
KANJI#682,COMPONENT#810,設,言,,,
KANJI#682,COMPONENT#603,設,殳,,,
KANJI#682,COMPONENT#205,設,几,,,
KANJI#682,COMPONENT#275,設,又,,,
KANJI#683,COMPONENT#810,訓,言,,,
KANJI#683,COMPONENT#430,訓,川,,,
KANJI#684,COMPONENT#809,触,角,,,
KANJI#684,COMPONENT#795,触,虫,,,
KANJI#684,COMPONENT#20,触,ク,,,
KANJI#684,COMPONENT#89,触,中,,,
KANJI#685,COMPONENT#20,角,ク,,,
KANJI#686,COMPONENT#800,複,衤,,,
KANJI#686,COMPONENT#348,複,复,,,
KANJI#686,COMPONENT#343,複,夂,,,
KANJI#687,COMPONENT#800,補,衤,,,
KANJI#687,COMPONENT#658,補,甫,,,
KANJI#688,COMPONENT#127,裏,亠,,,
KANJI#688,COMPONENT#848,裏,里,,,
KANJI#688,COMPONENT#799,裏,衣,,,
KANJI#689,COMPONENT#339,装,壮,,,
KANJI#689,COMPONENT#799,装,衣,,,
KANJI#689,COMPONENT#337,装,士,,,
KANJI#689,COMPONENT#88,装,丬,,,
KANJI#690,COMPONENT#683,被,皮,,,
KANJI#690,COMPONENT#275,被,又,,,
KANJI#690,COMPONENT#279,被,反,,,
KANJI#691,COMPONENT#150,袋,代,,,
KANJI#691,COMPONENT#799,袋,衣,,,
KANJI#691,COMPONENT#18,袋,イ,,,
KANJI#691,COMPONENT#474,袋,弋,,,
KANJI#692,COMPONENT#127,衣,亠,,,
KANJI#693,COMPONENT#684,血,皿,,,
KANJI#694,COMPONENT#89,虫,中,,,
KANJI#695,COMPONENT#778,薄,艹,,,
KANJI#695,COMPONENT#400,薄,専,,,
KANJI#695,COMPONENT#616,薄,氵,,,
KANJI#695,COMPONENT#396,薄,寸,,,
KANJI#696,COMPONENT#778,蔵,艹,,,
KANJI#696,COMPONENT#505,蔵,戊,,,
KANJI#696,COMPONENT#763,蔵,臣,,,
KANJI#697,COMPONENT#778,蒸,艹,,,
KANJI#697,COMPONENT#83,蒸,丞,,,
KANJI#697,COMPONENT#632,蒸,灬,,,
KANJI#698,COMPONENT#778,著,艹,,,
KANJI#698,COMPONENT#746,著,者,,,
KANJI#698,COMPONENT#744,著,耂,,,
KANJI#698,COMPONENT#538,著,日,,,
KANJI#699,COMPONENT#778,菜,艹,,,
KANJI#699,COMPONENT#847,菜,采,,,
KANJI#699,COMPONENT#13,菜,⺤,,,
KANJI#699,COMPONENT#572,菜,木,,,
KANJI#700,COMPONENT#778,菓,艹,,,
KANJI#700,COMPONENT#585,菓,果,,,
KANJI#700,COMPONENT#662,菓,甲,,,
KANJI#700,COMPONENT#572,菓,木,,,
KANJI#701,COMPONENT#778,荷,艹,,,
KANJI#701,COMPONENT#156,荷,何,,,
KANJI#701,COMPONENT#18,荷,イ,,,
KANJI#701,COMPONENT#292,荷,可,,,
KANJI#702,COMPONENT#778,荒,艹,,,
KANJI#702,COMPONENT#130,荒,亡,,,
KANJI#702,COMPONENT#430,荒,川,,,
KANJI#702,COMPONENT#432,荒,巟,,,
KANJI#703,COMPONENT#778,芸,艹,,,
KANJI#703,COMPONENT#120,芸,云,,,
KANJI#704,COMPONENT#773,般,舟,,,
KANJI#704,COMPONENT#603,般,殳,,,
KANJI#705,COMPONENT#773,航,舟,,,
KANJI#705,COMPONENT#131,航,亢,,,
KANJI#705,COMPONENT#205,航,几,,,
KANJI#706,COMPONENT#95,舟,丹,,,
KANJI#707,COMPONENT#763,臣,臣,,,
KANJI#707,COMPONENT#436,臣,巨,,,
KANJI#708,COMPONENT#567,臓,月,,,
KANJI#708,COMPONENT#791,臓,蔵,,,
KANJI#708,COMPONENT#763,臓,臣,,,
KANJI#708,COMPONENT#505,臓,戊,,,
KANJI#709,COMPONENT#792,膚,虍,,,
KANJI#709,COMPONENT#759,膚,胃,,,
KANJI#709,COMPONENT#660,膚,田,,,
KANJI#709,COMPONENT#567,膚,月,,,
KANJI#710,COMPONENT#567,腰,月,,,
KANJI#710,COMPONENT#805,腰,覀,,,
KANJI#710,COMPONENT#367,腰,女,,,
KANJI#710,COMPONENT#806,腰,要,,,
KANJI#711,COMPONENT#567,腕,月,,,
KANJI#711,COMPONENT#349,腕,夕,,,
KANJI#711,COMPONENT#350,腕,夗,,,
KANJI#711,COMPONENT#50,腕,㔾,,,
KANJI#712,COMPONENT#567,脳,月,,,
KANJI#712,COMPONENT#11,脳,⺍,,,
KANJI#712,COMPONENT#209,脳,凶,,,
KANJI#713,COMPONENT#567,脂,月,,,
KANJI#713,COMPONENT#31,脂,ヒ,,,
KANJI#713,COMPONENT#543,脂,旨,,,
KANJI#713,COMPONENT#538,脂,日,,,
KANJI#714,COMPONENT#567,胸,月,,,
KANJI#714,COMPONENT#209,胸,凶,,,
KANJI#714,COMPONENT#234,胸,匈,,,
KANJI#714,COMPONENT#228,胸,勹,,,
KANJI#715,COMPONENT#660,胃,田,,,
KANJI#715,COMPONENT#567,胃,月,,,
KANJI#716,COMPONENT#595,肯,止,,,
KANJI#716,COMPONENT#567,肯,月,,,
KANJI#717,COMPONENT#510,肩,戸,,,
KANJI#717,COMPONENT#567,肩,月,,,
KANJI#718,COMPONENT#567,肌,月,,,
KANJI#718,COMPONENT#205,肌,几,,,
KANJI#719,COMPONENT#749,耕,耒,,,
KANJI#719,COMPONENT#122,耕,井,,,
KANJI#720,COMPONENT#743,翌,羽,,,
KANJI#720,COMPONENT#716,翌,立,,,
KANJI#720,COMPONENT#202,翌,冫,,,
KANJI#721,COMPONENT#202,羽,冫,,,
KANJI#722,COMPONENT#304,群,君,,,
KANJI#722,COMPONENT#738,群,羊,,,
KANJI#723,COMPONENT#746,署,者,,,
KANJI#723,COMPONENT#734,署,罒,,,
KANJI#723,COMPONENT#744,署,耂,,,
KANJI#723,COMPONENT#538,署,日,,,
KANJI#724,COMPONENT#643,缶,牛,,,
KANJI#725,COMPONENT#728,績,糸,,,
KANJI#725,COMPONENT#824,績,責,,,
KANJI#725,COMPONENT#822,績,貝,,,
KANJI#725,COMPONENT#900,績,龶,,,
KANJI#726,COMPONENT#728,練,糸,,,
KANJI#726,COMPONENT#583,練,東,,,
KANJI#726,COMPONENT#663,練,申,,,
KANJI#727,COMPONENT#728,編,糸,,,
KANJI#727,COMPONENT#510,編,戸,,,
KANJI#727,COMPONENT#511,編,扁,,,
KANJI#727,COMPONENT#188,編,冂,,,
KANJI#727,COMPONENT#246,編,卄,,,
KANJI#728,COMPONENT#728,線,糸,,,
KANJI#728,COMPONENT#624,線,泉,,,
KANJI#728,COMPONENT#681,線,白,,,
KANJI#728,COMPONENT#615,線,水,,,
KANJI#729,COMPONENT#728,緑,糸,,,
KANJI#729,COMPONENT#731,緑,緑,,,
KANJI#729,COMPONENT#480,緑,彐,,,
KANJI#729,COMPONENT#618,緑,氺,,,
KANJI#730,COMPONENT#728,総,糸,,,
KANJI#730,COMPONENT#178,総,公,,,
KANJI#730,COMPONENT#491,総,心,,,
KANJI#731,COMPONENT#728,綿,糸,,,
KANJI#731,COMPONENT#681,綿,白,,,
KANJI#731,COMPONENT#445,綿,巾,,,
KANJI#732,COMPONENT#728,絡,糸,,,
KANJI#732,COMPONENT#298,絡,各,,,
KANJI#732,COMPONENT#343,絡,夂,,,
KANJI#733,COMPONENT#728,紹,糸,,,
KANJI#733,COMPONENT#291,紹,召,,,
KANJI#734,COMPONENT#728,細,糸,,,
KANJI#734,COMPONENT#660,細,田,,,
KANJI#735,COMPONENT#728,純,糸,,,
KANJI#735,COMPONENT#424,純,屯,,,
KANJI#735,COMPONENT#208,純,凵,,,
KANJI#735,COMPONENT#108,純,乚,,,
KANJI#735,COMPONENT#108,純,乚,,,
KANJI#736,COMPONENT#728,紅,糸,,,
KANJI#736,COMPONENT#434,紅,工,,,
KANJI#737,COMPONENT#459,糸,幺,,,
KANJI#737,COMPONENT#407,糸,小,,,
KANJI#738,COMPONENT#724,粒,米,,,
KANJI#738,COMPONENT#716,粒,立,,,
KANJI#739,COMPONENT#724,粉,米,,,
KANJI#739,COMPONENT#214,粉,分,,,
KANJI#739,COMPONENT#211,粉,刀,,,
KANJI#740,COMPONENT#722,籍,竹,,,
KANJI#740,COMPONENT#749,籍,耒,,,
KANJI#740,COMPONENT#549,籍,昔,,,
KANJI#740,COMPONENT#901,籍,龷,,,
KANJI#741,COMPONENT#722,簡,竹,,,
KANJI#741,COMPONENT#855,簡,間,,,
KANJI#741,COMPONENT#853,簡,門,,,
KANJI#741,COMPONENT#538,簡,日,,,
KANJI#742,COMPONENT#722,築,竹,,,
KANJI#742,COMPONENT#723,築,筑,,,
KANJI#742,COMPONENT#437,築,巩,,,
KANJI#742,COMPONENT#572,築,木,,,
KANJI#742,COMPONENT#206,築,凡,,,
KANJI#743,COMPONENT#722,管,竹,,,
KANJI#743,COMPONENT#385,管,官,,,
KANJI#743,COMPONENT#55,管,㠯,,,
KANJI#744,COMPONENT#722,算,竹,,,
KANJI#744,COMPONENT#686,算,目,,,
KANJI#744,COMPONENT#471,算,廾,,,
KANJI#745,COMPONENT#722,筒,竹,,,
KANJI#745,COMPONENT#302,筒,同,,,
KANJI#745,COMPONENT#188,筒,冂,,,
KANJI#746,COMPONENT#722,筆,竹,,,
KANJI#746,COMPONENT#753,筆,肀,,,
KANJI#746,COMPONENT#117,筆,二,,,
KANJI#747,COMPONENT#722,符,竹,,,
KANJI#747,COMPONENT#149,符,付,,,
KANJI#749,COMPONENT#716,競,立,,,
KANJI#749,COMPONENT#168,競,兄,,,
KANJI#749,COMPONENT#718,競,竞,,,
KANJI#750,COMPONENT#716,童,立,,,
KANJI#750,COMPONENT#848,童,里,,,
KANJI#751,COMPONENT#716,章,立,,,
KANJI#751,COMPONENT#874,章,音,,,
KANJI#751,COMPONENT#544,章,早,,,
KANJI#752,COMPONENT#708,税,禾,,,
KANJI#752,COMPONENT#168,税,兄,,,
KANJI#753,COMPONENT#708,移,禾,,,
KANJI#753,COMPONENT#351,移,多,,,
KANJI#753,COMPONENT#349,移,夕,,,
KANJI#754,COMPONENT#708,秒,禾,,,
KANJI#754,COMPONENT#408,秒,少,,,
KANJI#755,COMPONENT#584,禁,林,,,
KANJI#755,COMPONENT#699,禁,示,,,
KANJI#755,COMPONENT#407,禁,小,,,
KANJI#756,COMPONENT#349,祭,夕,,,
KANJI#756,COMPONENT#275,祭,又,,,
KANJI#756,COMPONENT#699,祭,示,,,
KANJI#756,COMPONENT#407,祭,小,,,
KANJI#757,COMPONENT#700,祝,礻,,,
KANJI#758,COMPONENT#700,祈,礻,,,
KANJI#758,COMPONENT#529,祈,斤,,,
KANJI#759,COMPONENT#461,磨,广,,,
KANJI#759,COMPONENT#893,磨,麻,,,
KANJI#759,COMPONENT#698,磨,石,,,
KANJI#759,COMPONENT#584,磨,林,,,
KANJI#760,COMPONENT#698,硬,石,,,
KANJI#760,COMPONENT#561,硬,更,,,
KANJI#760,COMPONENT#663,硬,申,,,
KANJI#761,COMPONENT#698,砂,石,,,
KANJI#761,COMPONENT#408,砂,少,,,
KANJI#761,COMPONENT#407,砂,小,,,
KANJI#762,COMPONENT#696,短,矢,,,
KANJI#762,COMPONENT#813,短,豆,,,
KANJI#763,COMPONENT#686,県,目,,,
KANJI#763,COMPONENT#407,県,小,,,
KANJI#764,COMPONENT#408,省,少,,,
KANJI#764,COMPONENT#407,省,小,,,
KANJI#764,COMPONENT#686,省,目,,,
KANJI#765,COMPONENT#65,皿,一,,,
KANJI#765,COMPONENT#188,皿,冂,,,
KANJI#766,COMPONENT#279,皮,反,,,
KANJI#767,COMPONENT#677,療,疒,,,
KANJI#767,COMPONENT#411,療,尞,,,
KANJI#767,COMPONENT#352,療,大,,,
KANJI#767,COMPONENT#539,療,日小,,,
KANJI#768,COMPONENT#660,畳,田,,,
KANJI#768,COMPONENT#77,畳,且,,,
KANJI#768,COMPONENT#199,畳,冖,,,
KANJI#769,COMPONENT#660,略,田,,,
KANJI#769,COMPONENT#298,略,各,,,
KANJI#769,COMPONENT#343,略,夂,,,
KANJI#770,COMPONENT#648,畜,玄,,,
KANJI#770,COMPONENT#660,畜,田,,,
KANJI#770,COMPONENT#459,畜,幺,,,
KANJI#771,COMPONENT#472,甘,廿,,,
KANJI#772,COMPONENT#457,瓶,幷,,,
KANJI#772,COMPONENT#653,瓶,瓦,,,
KANJI#772,COMPONENT#473,瓶,开,,,
KANJI#773,COMPONENT#650,珍,王,,,
KANJI#773,COMPONENT#47,珍,㐱,,,
KANJI#773,COMPONENT#484,珍,彡,,,
KANJI#774,COMPONENT#650,玉,王,,,
KANJI#775,COMPONENT#641,版,片,,,
KANJI#775,COMPONENT#279,版,反,,,
KANJI#777,COMPONENT#631,爆,火,,,
KANJI#777,COMPONENT#559,爆,暴,,,
KANJI#777,COMPONENT#901,爆,龷,,,
KANJI#777,COMPONENT#60,爆,㳟,,,
KANJI#777,COMPONENT#180,爆,共,,,
KANJI#778,COMPONENT#631,燥,火,,,
KANJI#778,COMPONENT#314,燥,品,,,
