PK,SK,kanji_char,component_char,,,
COMPONENT#氏,KANJI#邸,邸,氏,,,
COMPONENT#阝,KANJI#邸,邸,阝,,,
COMPONENT#牙,KANJI#邪,邪,牙,,,
COMPONENT#阝,KANJI#邪,邪,阝,,,
COMPONENT#丰,KANJI#邦,邦,丰,,,
COMPONENT#阝,KANJI#邦,邦,阝,,,
COMPONENT#阝,KANJI#那,那,阝,,,
COMPONENT#口,KANJI#邑,邑,口,,,
COMPONENT#巴,KANJI#邑,邑,巴,,,
COMPONENT#辶,KANJI#還,還,辶,,,
COMPONENT#睘,KANJI#還,還,睘,,,
COMPONENT#罒,KANJI#還,還,罒,,,
COMPONENT#辶,KANJI#避,避,辶,,,
COMPONENT#辟,KANJI#避,避,辟,,,
COMPONENT#尸,KANJI#避,避,尸,,,
COMPONENT#口,KANJI#避,避,口,,,
COMPONENT#辛,KANJI#避,避,辛,,,
COMPONENT#辶,KANJI#遼,遼,辶,,,
COMPONENT#尞,KANJI#遼,遼,尞,,,
COMPONENT#大,KANJI#遼,遼,大,,,
COMPONENT#日,KANJI#遼,遼,日,,,
COMPONENT#小,KANJI#遼,遼,小,,,
COMPONENT#辶,KANJI#遺,遺,辶,,,
COMPONENT#貴,KANJI#遺,遺,貴,,,
COMPONENT#中,KANJI#遺,遺,中,,,
COMPONENT#貝,KANJI#遺,遺,貝,,,
COMPONENT#辶,KANJI#遷,遷,辶,,,
COMPONENT#覀,KANJI#遷,遷,覀,,,
COMPONENT#大,KANJI#遷,遷,大,,,
COMPONENT#己,KANJI#遷,遷,己,,,
COMPONENT#辶,KANJI#遵,遵,辶,,,
COMPONENT#尊,KANJI#遵,遵,尊,,,
COMPONENT#酉,KANJI#遵,遵,酉,,,
COMPONENT#寸,KANJI#遵,遵,寸,,,
COMPONENT#辶,KANJI#遮,遮,辶,,,
COMPONENT#庶,KANJI#遮,遮,庶,,,
COMPONENT#廿,KANJI#遮,遮,廿,,,
COMPONENT#灬,KANJI#遮,遮,灬,,,
COMPONENT#辶,KANJI#遭,遭,辶,,,
COMPONENT#曹,KANJI#遭,遭,曹,,,
COMPONENT#曲,KANJI#遭,遭,曲,,,
COMPONENT#日,KANJI#遭,遭,日,,,
COMPONENT#辶,KANJI#遥,遥,辶,,,
COMPONENT#干,KANJI#遥,遥,干,,,
COMPONENT#凵,KANJI#遥,遥,凵,,,
COMPONENT#⺍,KANJI#遥,遥,⺍,,,
COMPONENT#辶,KANJI#遣,遣,辶,,,
COMPONENT#中,KANJI#遣,遣,中,,,
COMPONENT#㠯,KANJI#遣,遣,㠯,,,
COMPONENT#辶,KANJI#遍,遍,辶,,,
COMPONENT#扁,KANJI#遍,遍,扁,,,
COMPONENT#戸,KANJI#遍,遍,戸,,,
COMPONENT#冂,KANJI#遍,遍,冂,,,
COMPONENT#卄,KANJI#遍,遍,卄,,,
COMPONENT#辶,KANJI#遇,遇,辶,,,
COMPONENT#禺,KANJI#遇,遇,禺,,,
COMPONENT#甲,KANJI#遇,遇,甲,,,
COMPONENT#辶,KANJI#遂,遂,辶,,,
COMPONENT#豕,KANJI#遂,遂,豕,,,
COMPONENT#辶,KANJI#逸,逸,辶,,,
COMPONENT#免,KANJI#逸,逸,免,,,
COMPONENT#儿,KANJI#逸,逸,儿,,,
COMPONENT#ク,KANJI#逸,逸,ク,,,
COMPONENT#辶,KANJI#逮,逮,辶,,,
COMPONENT#隶,KANJI#逮,逮,隶,,,
COMPONENT#肀,KANJI#逮,逮,肀,,,
COMPONENT#辶,KANJI#逝,逝,辶,,,
COMPONENT#折,KANJI#逝,逝,折,,,
COMPONENT#扌,KANJI#逝,逝,扌,,,
COMPONENT#斤,KANJI#逝,逝,斤,,,
COMPONENT#辶,KANJI#逓,逓,辶,,,
COMPONENT#⺁,KANJI#逓,逓,⺁,,,
COMPONENT#巾,KANJI#逓,逓,巾,,,
COMPONENT#辶,KANJI#逐,逐,辶,,,
COMPONENT#豕,KANJI#逐,逐,豕,,,
COMPONENT#辶,KANJI#透,透,辶,,,
COMPONENT#秀,KANJI#透,透,秀,,,
COMPONENT#辶,KANJI#迭,迭,辶,,,
COMPONENT#失,KANJI#迭,迭,失,,,
COMPONENT#辶,KANJI#迫,迫,辶,,,
COMPONENT#白,KANJI#迫,迫,白,,,
COMPONENT#辶,KANJI#迪,迪,辶,,,
COMPONENT#由,KANJI#迪,迪,由,,,
COMPONENT#辶,KANJI#迅,迅,辶,,,
COMPONENT#卂,KANJI#迅,迅,卂,,,
COMPONENT#十,KANJI#迅,迅,十,,,
COMPONENT#⺄,KANJI#迅,迅,⺄,,,
COMPONENT#辰,KANJI#辱,辱,辰,,,
COMPONENT#寸,KANJI#辱,辱,寸,,,
COMPONENT#厂,KANJI#辱,辱,厂,,,
COMPONENT#辰,KANJI#辰,辰,辰,,,
COMPONENT#厂,KANJI#辰,辰,厂,,,
COMPONENT#車,KANJI#轄,轄,車,,,
COMPONENT#害,KANJI#轄,轄,害,,,
COMPONENT#龶,KANJI#轄,轄,龶,,,
COMPONENT#非,KANJI#輩,輩,非,,,
COMPONENT#車,KANJI#輩,輩,車,,,
COMPONENT#光,KANJI#輝,輝,光,,,
COMPONENT#軍,KANJI#輝,輝,軍,,,
COMPONENT#車,KANJI#輝,輝,車,,,
COMPONENT#車,KANJI#輔,輔,車,,,
COMPONENT#甫,KANJI#輔,輔,甫,,,
COMPONENT#車,KANJI#載,載,車,,,
COMPONENT#戈,KANJI#載,載,戈,,,
COMPONENT#土,KANJI#載,載,土,,,
COMPONENT#車,KANJI#較,較,車,,,
COMPONENT#交,KANJI#較,較,交,,,
COMPONENT#父,KANJI#較,較,父,,,
COMPONENT#車,KANJI#軸,軸,車,,,
COMPONENT#由,KANJI#軸,軸,由,,,
COMPONENT#車,KANJI#軌,軌,車,,,
COMPONENT#九,KANJI#軌,軌,九,,,
COMPONENT#足,KANJI#躍,躍,足,,,
COMPONENT#止,KANJI#躍,躍,止,,,
COMPONENT#ヨ,KANJI#躍,躍,ヨ,,,
COMPONENT#隹,KANJI#躍,躍,隹,,,
COMPONENT#足,KANJI#踏,踏,足,,,
COMPONENT#止,KANJI#踏,踏,止,,,
COMPONENT#水,KANJI#踏,踏,水,,,
COMPONENT#沓,KANJI#踏,踏,沓,,,
COMPONENT#足,KANJI#践,践,足,,,
COMPONENT#止,KANJI#践,践,止,,,
COMPONENT#㦮,KANJI#践,践,㦮,,,
COMPONENT#戈,KANJI#践,践,戈,,,
COMPONENT#足,KANJI#跳,跳,足,,,
COMPONENT#止,KANJI#跳,跳,止,,,
COMPONENT#兆,KANJI#跳,跳,兆,,,
COMPONENT#足,KANJI#距,距,足,,,
COMPONENT#止,KANJI#距,距,止,,,
COMPONENT#巨,KANJI#距,距,巨,,,
COMPONENT#走,KANJI#趣,趣,走,,,
COMPONENT#取,KANJI#趣,趣,取,,,
COMPONENT#龰,KANJI#趣,趣,龰,,,
COMPONENT#耳,KANJI#趣,趣,耳,,,
COMPONENT#走,KANJI#赴,赴,走,,,
COMPONENT#ト,KANJI#赴,赴,ト,,,
COMPONENT#龰,KANJI#赴,赴,龰,,,
COMPONENT#走,KANJI#赳,赳,走,,,
COMPONENT#丩,KANJI#赳,赳,丩,,,
COMPONENT#龰,KANJI#赳,赳,龰,,,
COMPONENT#赤,KANJI#赦,赦,赤,,,
COMPONENT#攵,KANJI#赦,赦,攵,,,
COMPONENT#貝,KANJI#購,購,貝,,,
COMPONENT#冓,KANJI#購,購,冓,,,
COMPONENT#井,KANJI#購,購,井,,,
COMPONENT#再,KANJI#購,購,再,,,
COMPONENT#目,KANJI#購,購,目,,,
COMPONENT#貝,KANJI#賦,賦,貝,,,
COMPONENT#武,KANJI#賦,賦,武,,,
COMPONENT#止,KANJI#賦,賦,止,,,
COMPONENT#弋,KANJI#賦,賦,弋,,,
COMPONENT#目,KANJI#賦,賦,目,,,
COMPONENT#貝,KANJI#賠,賠,貝,,,
COMPONENT#咅,KANJI#賠,賠,咅,,,
COMPONENT#立,KANJI#賠,賠,立,,,
COMPONENT#口,KANJI#賠,賠,口,,,
COMPONENT#目,KANJI#賠,賠,目,,,
COMPONENT#貝,KANJI#賜,賜,貝,,,
COMPONENT#旦,KANJI#賜,賜,旦,,,
COMPONENT#勿,KANJI#賜,賜,勿,,,
COMPONENT#目,KANJI#賜,賜,目,,,
COMPONENT#勹,KANJI#賜,賜,勹,,,
COMPONENT#貝,KANJI#賓,賓,貝,,,
COMPONENT#少,KANJI#賓,賓,少,,,
COMPONENT#目,KANJI#賓,賓,目,,,
COMPONENT#貝,KANJI#賊,賊,貝,,,
COMPONENT#戎,KANJI#賊,賊,戎,,,
COMPONENT#戈,KANJI#賊,賊,戈,,,
COMPONENT#目,KANJI#賊,賊,目,,,
COMPONENT#貝,KANJI#賄,賄,貝,,,
COMPONENT#有,KANJI#賄,賄,有,,,
COMPONENT#目,KANJI#賄,賄,目,,,
COMPONENT#任,KANJI#賃,賃,任,,,
COMPONENT#貝,KANJI#賃,賃,貝,,,
COMPONENT#壬,KANJI#賃,賃,壬,,,
COMPONENT#イ,KANJI#賃,賃,イ,,,
COMPONENT#目,KANJI#賃,賃,目,,,
COMPONENT#加,KANJI#賀,賀,加,,,
COMPONENT#貝,KANJI#賀,賀,貝,,,
COMPONENT#目,KANJI#賀,賀,目,,,
COMPONENT#中,KANJI#貴,貴,中,,,
COMPONENT#貝,KANJI#貴,貴,貝,,,
COMPONENT#目,KANJI#貴,貴,目,,,
COMPONENT#毌,KANJI#貫,貫,毌,,,
COMPONENT#貝,KANJI#貫,貫,貝,,,
COMPONENT#目,KANJI#貫,貫,目,,,
COMPONENT#工,KANJI#貢,貢,工,,,
COMPONENT#貝,KANJI#貢,貢,貝,,,
COMPONENT#目,KANJI#貢,貢,目,,,
COMPONENT#貝,KANJI#貞,貞,貝,,,
COMPONENT#ト,KANJI#貞,貞,ト,,,
COMPONENT#目,KANJI#貞,貞,目,,,
COMPONENT#亠口,KANJI#豪,豪,亠口,,,
COMPONENT#豕,KANJI#豪,豪,豕,,,
COMPONENT#冖,KANJI#豪,豪,冖,,,
COMPONENT#月,KANJI#豚,豚,月,,,
COMPONENT#豕,KANJI#豚,豚,豕,,,
COMPONENT#口,KANJI#豆,豆,口,,,
COMPONENT#言,KANJI#護,護,言,,,
COMPONENT#艹,KANJI#護,護,艹,,,
COMPONENT#隻,KANJI#護,護,隻,,,
COMPONENT#隹,KANJI#護,護,隹,,,
COMPONENT#言,KANJI#譲,譲,言,,,
COMPONENT#㐮,KANJI#譲,譲,㐮,,,
COMPONENT#六,KANJI#譲,譲,六,,,
COMPONENT#衣,KANJI#譲,譲,衣,,,
COMPONENT#言,KANJI#譜,譜,言,,,
COMPONENT#並,KANJI#譜,譜,並,,,
COMPONENT#日,KANJI#譜,譜,日,,,
COMPONENT#业,KANJI#譜,譜,业,,,
COMPONENT#言,KANJI#謹,謹,言,,,
COMPONENT#堇,KANJI#謹,謹,堇,,,
COMPONENT#艹,KANJI#謹,謹,艹,,,
COMPONENT#言,KANJI#謡,謡,言,,,
COMPONENT#干,KANJI#謡,謡,干,,,
COMPONENT#凵,KANJI#謡,謡,凵,,,
COMPONENT#⺍,KANJI#謡,謡,⺍,,,
COMPONENT#言,KANJI#謝,謝,言,,,
COMPONENT#射,KANJI#謝,謝,射,,,
COMPONENT#身,KANJI#謝,謝,身,,,
COMPONENT#寸,KANJI#謝,謝,寸,,,
COMPONENT#言,KANJI#謙,謙,言,,,
COMPONENT#兼,KANJI#謙,謙,兼,,,
COMPONENT#䒑,KANJI#謙,謙,䒑,,,
COMPONENT#言,KANJI#謄,謄,言,,,
COMPONENT#誊,KANJI#謄,謄,誊,,,
COMPONENT#龹,KANJI#謄,謄,龹,,,
COMPONENT#月,KANJI#謄,謄,月,,,
COMPONENT#言,KANJI#謁,謁,言,,,
COMPONENT#曷,KANJI#謁,謁,曷,,,
COMPONENT#匂,KANJI#謁,謁,匂,,,
COMPONENT#勹,KANJI#謁,謁,勹,,,
COMPONENT#言,KANJI#謀,謀,言,,,
COMPONENT#某,KANJI#謀,謀,某,,,
COMPONENT#甘,KANJI#謀,謀,甘,,,
COMPONENT#木,KANJI#謀,謀,木,,,
COMPONENT#言,KANJI#諾,諾,言,,,
COMPONENT#若,KANJI#諾,諾,若,,,
COMPONENT#右,KANJI#諾,諾,右,,,
COMPONENT#言,KANJI#諮,諮,言,,,
COMPONENT#次,KANJI#諮,諮,次,,,
COMPONENT#口,KANJI#諮,諮,口,,,
COMPONENT#言,KANJI#諭,諭,言,,,
COMPONENT#俞,KANJI#諭,諭,俞,,,
COMPONENT#月,KANJI#諭,諭,月,,,
COMPONENT#刂,KANJI#諭,諭,刂,,,
COMPONENT#言,KANJI#諒,諒,言,,,
COMPONENT#京,KANJI#諒,諒,京,,,
COMPONENT#言,KANJI#請,請,言,,,
COMPONENT#青,KANJI#請,請,青,,,
COMPONENT#龶,KANJI#請,請,龶,,,
COMPONENT#月,KANJI#請,請,月,,,
COMPONENT#言,KANJI#諄,諄,言,,,
COMPONENT#享,KANJI#諄,諄,享,,,
COMPONENT#亠口,KANJI#諄,諄,亠口,,,
COMPONENT#子,KANJI#諄,諄,子,,,
COMPONENT#言,KANJI#誼,誼,言,,,
COMPONENT#宜,KANJI#誼,誼,宜,,,
COMPONENT#宀,KANJI#誼,誼,宀,,,
COMPONENT#言,KANJI#誠,誠,言,,,
COMPONENT#成,KANJI#誠,誠,成,,,
COMPONENT#戊,KANJI#誠,誠,戊,,,
COMPONENT#言,KANJI#誘,誘,言,,,
COMPONENT#秀,KANJI#誘,誘,秀,,,
COMPONENT#禾,KANJI#誘,誘,禾,,,
COMPONENT#乃,KANJI#誘,誘,乃,,,
COMPONENT#言,KANJI#誕,誕,言,,,
COMPONENT#延,KANJI#誕,誕,延,,,
COMPONENT#廴,KANJI#誕,誕,廴,,,
COMPONENT#正,KANJI#誕,誕,正,,,
COMPONENT#言,KANJI#誓,誓,言,,,
COMPONENT#折,KANJI#誓,誓,折,,,
COMPONENT#扌,KANJI#誓,誓,扌,,,
COMPONENT#斤,KANJI#誓,誓,斤,,,
COMPONENT#言,KANJI#誉,誉,言,,,
COMPONENT#⺍,KANJI#誉,誉,⺍,,,
COMPONENT#八,KANJI#誉,誉,八,,,
COMPONENT#言,KANJI#誇,誇,言,,,
COMPONENT#夸,KANJI#誇,誇,夸,,,
COMPONENT#言,KANJI#詳,詳,言,,,
COMPONENT#羊,KANJI#詳,詳,羊,,,
COMPONENT#言,KANJI#該,該,言,,,
COMPONENT#亥,KANJI#該,該,亥,,,
COMPONENT#言,KANJI#詩,詩,言,,,
COMPONENT#寺,KANJI#詩,詩,寺,,,
COMPONENT#言,KANJI#詢,詢,言,,,
COMPONENT#旬,KANJI#詢,詢,旬,,,
COMPONENT#勹,KANJI#詢,詢,勹,,,
COMPONENT#言,KANJI#詠,詠,言,,,
COMPONENT#永,KANJI#詠,詠,永,,,
COMPONENT#言,KANJI#評,評,言,,,
COMPONENT#平,KANJI#評,評,平,,,
COMPONENT#言,KANJI#詔,詔,言,,,
COMPONENT#召,KANJI#詔,詔,召,,,
COMPONENT#言,KANJI#詐,詐,言,,,
COMPONENT#乍,KANJI#詐,詐,乍,,,
COMPONENT#言,KANJI#証,証,言,,,
COMPONENT#正,KANJI#証,証,正,,,
COMPONENT#言,KANJI#診,診,言,,,
COMPONENT#㐱,KANJI#診,診,㐱,,,
COMPONENT#彡,KANJI#診,診,彡,,,
COMPONENT#言,KANJI#訴,訴,言,,,
COMPONENT#斥,KANJI#訴,訴,斥,,,
COMPONENT#言,KANJI#訳,訳,言,,,
COMPONENT#尺,KANJI#訳,訳,尺,,,
COMPONENT#言,KANJI#訟,訟,言,,,
COMPONENT#公,KANJI#訟,訟,公,,,
COMPONENT#言,KANJI#託,託,言,,,
COMPONENT#乇,KANJI#託,託,乇,,,
COMPONENT#乚,KANJI#託,託,乚,,,
COMPONENT#言,KANJI#討,討,言,,,
COMPONENT#寸,KANJI#討,討,寸,,,
COMPONENT#言,KANJI#訂,訂,言,,,
COMPONENT#丁,KANJI#訂,訂,丁,,,
COMPONENT#臣,KANJI#覧,覧,臣,,,
COMPONENT#見,KANJI#覧,覧,見,,,
COMPONENT#礻,KANJI#視,視,礻,,,
COMPONENT#見,KANJI#視,視,見,,,
COMPONENT#覀,KANJI#覇,覇,覀,,,
COMPONENT#䩗,KANJI#覇,覇,䩗,,,
COMPONENT#革,KANJI#覇,覇,革,,,
COMPONENT#月,KANJI#覇,覇,月,,,
COMPONENT#覀,KANJI#覆,覆,覀,,,
COMPONENT#復,KANJI#覆,覆,復,,,
COMPONENT#彳,KANJI#覆,覆,彳,,,
COMPONENT#复,KANJI#覆,覆,复,,,
COMPONENT#龍,KANJI#襲,襲,龍,,,
COMPONENT#衣,KANJI#襲,襲,衣,,,
COMPONENT#月,KANJI#襲,襲,月,,,
COMPONENT#衤,KANJI#襟,襟,衤,,,
COMPONENT#禁,KANJI#襟,襟,禁,,,
COMPONENT#林,KANJI#襟,襟,林,,,
COMPONENT#示,KANJI#襟,襟,示,,,
COMPONENT#保,KANJI#褒,褒,保,,,
COMPONENT#衣,KANJI#褒,褒,衣,,,
COMPONENT#亠,KANJI#褒,褒,亠,,,
COMPONENT#衤,KANJI#褐,褐,衤,,,
COMPONENT#曷,KANJI#褐,褐,曷,,,
COMPONENT#匂,KANJI#褐,褐,匂,,,
COMPONENT#勹,KANJI#褐,褐,勹,,,
COMPONENT#制,KANJI#製,製,制,,,
COMPONENT#衣,KANJI#製,製,衣,,,
COMPONENT#巾,KANJI#製,製,巾,,,
COMPONENT#刂,KANJI#製,製,刂,,,
COMPONENT#衤,KANJI#裸,裸,衤,,,
COMPONENT#果,KANJI#裸,裸,果,,,
COMPONENT#沙,KANJI#裟,裟,沙,,,
COMPONENT#氵,KANJI#裟,裟,氵,,,
COMPONENT#少,KANJI#裟,裟,少,,,
COMPONENT#衣,KANJI#裟,裟,衣,,,
COMPONENT#衤,KANJI#裕,裕,衤,,,
COMPONENT#谷,KANJI#裕,裕,谷,,,
COMPONENT#列,KANJI#裂,裂,列,,,
COMPONENT#歹,KANJI#裂,裂,歹,,,
COMPONENT#刂,KANJI#裂,裂,刂,,,
COMPONENT#衣,KANJI#裂,裂,衣,,,
COMPONENT#戈,KANJI#裁,裁,戈,,,
COMPONENT#土,KANJI#裁,裁,土,,,
COMPONENT#衣,KANJI#裁,裁,衣,,,
COMPONENT#加,KANJI#袈,袈,加,,,
COMPONENT#力,KANJI#袈,袈,力,,,
COMPONENT#衣,KANJI#袈,袈,衣,,,
COMPONENT#衤,KANJI#衿,衿,衤,,,
COMPONENT#今,KANJI#衿,衿,今,,,
COMPONENT#衣,KANJI#衷,衷,衣,,,
COMPONENT#亠口,KANJI#衰,衰,亠口,,,
COMPONENT#衣,KANJI#衰,衰,衣,,,
COMPONENT#行,KANJI#衡,衡,行,,,
COMPONENT#彳,KANJI#衡,衡,彳,,,
COMPONENT#田,KANJI#衡,衡,田,,,
COMPONENT#丁,KANJI#衡,衡,丁,,,
COMPONENT#行,KANJI#衝,衝,行,,,
COMPONENT#彳,KANJI#衝,衝,彳,,,
COMPONENT#重,KANJI#衝,衝,重,,,
COMPONENT#丁,KANJI#衝,衝,丁,,,
COMPONENT#行,KANJI#衛,衛,行,,,
COMPONENT#彳,KANJI#衛,衛,彳,,,
COMPONENT#韋,KANJI#衛,衛,韋,,,
COMPONENT#丁,KANJI#衛,衛,丁,,,
COMPONENT#行,KANJI#街,街,行,,,
COMPONENT#彳,KANJI#街,街,彳,,,
COMPONENT#圭,KANJI#街,街,圭,,,
COMPONENT#丁,KANJI#街,街,丁,,,
COMPONENT#血,KANJI#衆,衆,血,,,
COMPONENT#乑,KANJI#衆,衆,乑,,,
COMPONENT#鬲,KANJI#融,融,鬲,,,
COMPONENT#虫,KANJI#融,融,虫,,,
COMPONENT#冂儿,KANJI#融,融,冂儿,,,
COMPONENT#虫,KANJI#蝶,蝶,虫,,,
COMPONENT#枼,KANJI#蝶,蝶,枼,,,
COMPONENT#世,KANJI#蝶,蝶,世,,,
COMPONENT#木,KANJI#蝶,蝶,木,,,
COMPONENT#亦,KANJI#蛮,蛮,亦,,,
COMPONENT#虫,KANJI#蛮,蛮,虫,,,
COMPONENT#⺍冖,KANJI#蛍,蛍,⺍冖,,,
COMPONENT#虫,KANJI#蛍,蛍,虫,,,
COMPONENT#虫,KANJI#蛇,蛇,虫,,,
COMPONENT#它,KANJI#蛇,蛇,它,,,
COMPONENT#天,KANJI#蚕,蚕,天,,,
COMPONENT#虫,KANJI#蚕,蚕,虫,,,
COMPONENT#虫,KANJI#蚊,蚊,虫,,,
COMPONENT#文,KANJI#蚊,蚊,文,,,
COMPONENT#虫,KANJI#虹,虹,虫,,,
COMPONENT#工,KANJI#虹,虹,工,,,
COMPONENT#虍,KANJI#虞,虞,虍,,,
COMPONENT#七,KANJI#虞,虞,七,,,
COMPONENT#呉,KANJI#虞,虞,呉,,,
COMPONENT#虍,KANJI#虜,虜,虍,,,
COMPONENT#男,KANJI#虜,虜,男,,,
COMPONENT#七,KANJI#虜,虜,七,,,
COMPONENT#虍,KANJI#虚,虚,虍,,,
COMPONENT#业,KANJI#虚,虚,业,,,
COMPONENT#七,KANJI#虚,虚,七,,,
COMPONENT#虍,KANJI#虐,虐,虍,,,
COMPONENT#七,KANJI#虐,虐,七,,,
COMPONENT#虍,KANJI#虎,虎,虍,,,
COMPONENT#儿,KANJI#虎,虎,儿,,,
COMPONENT#七,KANJI#虎,虎,七,,,
COMPONENT#艹,KANJI#蘭,蘭,艹,,,
COMPONENT#䦨,KANJI#蘭,蘭,䦨,,,
COMPONENT#東,KANJI#蘭,蘭,東,,,
COMPONENT#門,KANJI#蘭,蘭,門,,,
COMPONENT#艹,KANJI#藻,藻,艹,,,
COMPONENT#品,KANJI#藻,藻,品,,,
COMPONENT#木,KANJI#藻,藻,木,,,
COMPONENT#喿,KANJI#藻,藻,喿,,,
COMPONENT#艹,KANJI#藩,藩,艹,,,
COMPONENT#氵,KANJI#藩,藩,氵,,,
COMPONENT#番,KANJI#藩,藩,番,,,
COMPONENT#潘,KANJI#藩,藩,潘,,,
COMPONENT#艹,KANJI#藤,藤,艹,,,
COMPONENT#滕,KANJI#藤,藤,滕,,,
COMPONENT#月,KANJI#藤,藤,月,,,
COMPONENT#龹,KANJI#藤,藤,龹,,,
COMPONENT#氺,KANJI#藤,藤,氺,,,
COMPONENT#艹,KANJI#藍,藍,艹,,,
COMPONENT#監,KANJI#藍,藍,監,,,
COMPONENT#臣,KANJI#藍,藍,臣,,,
COMPONENT#皿,KANJI#藍,藍,皿,,,
COMPONENT#艹,KANJI#薫,薫,艹,,,
COMPONENT#重,KANJI#薫,薫,重,,,
COMPONENT#灬,KANJI#薫,薫,灬,,,
COMPONENT#董,KANJI#薫,薫,董,,,
COMPONENT#艹,KANJI#薪,薪,艹,,,
COMPONENT#新,KANJI#薪,薪,新,,,
COMPONENT#亲,KANJI#薪,薪,亲,,,
COMPONENT#斤,KANJI#薪,薪,斤,,,
COMPONENT#艹,KANJI#薦,薦,艹,,,
COMPONENT#廌,KANJI#薦,薦,廌,,,
COMPONENT#广,KANJI#薦,薦,广,,,
COMPONENT#灬,KANJI#薦,薦,灬,,,
COMPONENT#艹,KANJI#蕗,蕗,艹,,,
COMPONENT#路,KANJI#蕗,蕗,路,,,
COMPONENT#足,KANJI#蕗,蕗,足,,,
COMPONENT#各,KANJI#蕗,蕗,各,,,
COMPONENT#止,KANJI#蕗,蕗,止,,,
COMPONENT#艹,KANJI#蕉,蕉,艹,,,
COMPONENT#焦,KANJI#蕉,蕉,焦,,,
COMPONENT#灬,KANJI#蕉,蕉,灬,,,
COMPONENT#隹,KANJI#蕉,蕉,隹,,,
COMPONENT#艹,KANJI#蔦,蔦,艹,,,
COMPONENT#鳥,KANJI#蔦,蔦,鳥,,,
COMPONENT#灬,KANJI#蔦,蔦,灬,,,
COMPONENT#艹,KANJI#蓮,蓮,艹,,,
COMPONENT#連,KANJI#蓮,蓮,連,,,
COMPONENT#辶,KANJI#蓮,蓮,辶,,,
COMPONENT#車,KANJI#蓮,蓮,車,,,
COMPONENT#艹,KANJI#蓉,蓉,艹,,,
COMPONENT#容,KANJI#蓉,蓉,容,,,
COMPONENT#穴,KANJI#蓉,蓉,穴,,,
COMPONENT#谷,KANJI#蓉,蓉,谷,,,
COMPONENT#艹,KANJI#蓄,蓄,艹,,,
COMPONENT#玄,KANJI#蓄,蓄,玄,,,
COMPONENT#田,KANJI#蓄,蓄,田,,,
COMPONENT#畜,KANJI#蓄,蓄,畜,,,
COMPONENT#艹,KANJI#蒼,蒼,艹,,,
COMPONENT#倉,KANJI#蒼,蒼,倉,,,
COMPONENT#戸,KANJI#蒼,蒼,戸,,,
COMPONENT#艹,KANJI#蒔,蒔,艹,,,
COMPONENT#時,KANJI#蒔,蒔,時,,,
COMPONENT#日,KANJI#蒔,蒔,日,,,
COMPONENT#寺,KANJI#蒔,蒔,寺,,,
COMPONENT#艹,KANJI#葵,葵,艹,,,
COMPONENT#癶,KANJI#葵,葵,癶,,,
COMPONENT#天,KANJI#葵,葵,天,,,
COMPONENT#艹,KANJI#葬,葬,艹,,,
COMPONENT#士,KANJI#葬,葬,士,,,
COMPONENT#廾,KANJI#葬,葬,廾,,,
COMPONENT#艹,KANJI#萩,萩,艹,,,
COMPONENT#秋,KANJI#萩,萩,秋,,,
COMPONENT#禾,KANJI#萩,萩,禾,,,
COMPONENT#火,KANJI#萩,萩,火,,,
COMPONENT#艹,KANJI#萌,萌,艹,,,
COMPONENT#明,KANJI#萌,萌,明,,,
COMPONENT#艹,KANJI#華,華,艹,,,
COMPONENT#十,KANJI#華,華,十,,,
COMPONENT#艹,KANJI#菫,菫,艹,,,
COMPONENT#龶,KANJI#菫,菫,龶,,,
COMPONENT#中,KANJI#菫,菫,中,,,
COMPONENT#土,KANJI#菫,菫,土,,,
COMPONENT#艹日,KANJI#菖,菖,艹日,,,
COMPONENT#昌,KANJI#菖,菖,昌,,,
COMPONENT#日,KANJI#菖,菖,日,,,
COMPONENT#艹,KANJI#菌,菌,艹,,,
COMPONENT#囷,KANJI#菌,菌,囷,,,
COMPONENT#禾,KANJI#菌,菌,禾,,,
COMPONENT#囗,KANJI#菌,菌,囗,,,
COMPONENT#艹,KANJI#菊,菊,艹,,,
COMPONENT#匊,KANJI#菊,菊,匊,,,
COMPONENT#勹,KANJI#菊,菊,勹,,,
COMPONENT#米,KANJI#菊,菊,米,,,
COMPONENT#艹,KANJI#莞,莞,艹,,,
COMPONENT#完,KANJI#莞,莞,完,,,
COMPONENT#元,KANJI#莞,莞,元,,,
COMPONENT#艹,KANJI#莉,莉,艹,,,
COMPONENT#利,KANJI#莉,莉,利,,,
COMPONENT#禾,KANJI#莉,莉,禾,,,
COMPONENT#刂,KANJI#莉,莉,刂,,,
COMPONENT#艹,KANJI#荘,荘,艹,,,
COMPONENT#壮,KANJI#荘,荘,壮,,,
COMPONENT#丬,KANJI#荘,荘,丬,,,
COMPONENT#士,KANJI#荘,荘,士,,,
COMPONENT#艹,KANJI#茜,茜,艹,,,
COMPONENT#西,KANJI#茜,茜,西,,,
COMPONENT#艹,KANJI#茎,茎,艹,,,
COMPONENT#圣,KANJI#茎,茎,圣,,,
COMPONENT#艹,KANJI#茉,茉,艹,,,
COMPONENT#末,KANJI#茉,茉,末,,,
COMPONENT#艹,KANJI#茅,茅,艹,,,
COMPONENT#矛,KANJI#茅,茅,矛,,,
COMPONENT#予,KANJI#茅,茅,予,,,
COMPONENT#マ,KANJI#茅,茅,マ,,,
COMPONENT#艹,KANJI#茄,茄,艹,,,
