PK,SK,kanji_char,component_char,,,
COMPONENT#572,KANJI#400,標,木,,,
COMPONENT#701,KANJI#400,標,票,,,
COMPONENT#805,KANJI#400,標,覀,,,
COMPONENT#699,KANJI#400,標,示,,,
COMPONENT#572,KANJI#1152,槽,木,,,
COMPONENT#563,KANJI#1152,槽,曹,,,
COMPONENT#560,KANJI#1152,槽,曲,,,
COMPONENT#572,KANJI#1580,槻,木,,,
COMPONENT#808,KANJI#1580,槻,規,,,
COMPONENT#355,KANJI#1580,槻,夫,,,
COMPONENT#807,KANJI#1580,槻,見,,,
COMPONENT#572,KANJI#1858,槙,木,,,
COMPONENT#691,KANJI#1858,槙,真,,,
COMPONENT#572,KANJI#1640,榛,木,,,
COMPONENT#73,KANJI#1640,榛,三人,,,
COMPONENT#711,KANJI#1640,榛,秦,,,
COMPONENT#572,KANJI#20,概,木,,,
COMPONENT#537,KANJI#20,概,既,,,
COMPONENT#572,KANJI#1082,楼,木,,,
COMPONENT#372,KANJI#1082,楼,娄,,,
COMPONENT#724,KANJI#1082,楼,米,,,
COMPONENT#367,KANJI#1082,楼,女,,,
COMPONENT#572,KANJI#1338,楠,木,,,
COMPONENT#255,KANJI#1338,楠,南,,,
COMPONENT#572,KANJI#1462,楓,木,,,
COMPONENT#878,KANJI#1462,楓,風,,,
COMPONENT#795,KANJI#1462,楓,虫,,,
COMPONENT#572,KANJI#2066,楊,木,,,
COMPONENT#541,KANJI#2066,楊,旦,,,
COMPONENT#230,KANJI#2066,楊,勿,,,
COMPONENT#228,KANJI#2066,楊,勹,,,
COMPONENT#572,KANJI#314,椿,木,,,
COMPONENT#551,KANJI#314,椿,春,,,
COMPONENT#73,KANJI#314,椿,三人,,,
COMPONENT#572,KANJI#1841,椰,木,,,
COMPONENT#751,KANJI#1841,椰,耶,,,
COMPONENT#750,KANJI#1841,椰,耳,,,
COMPONENT#856,KANJI#1841,椰,阝,,,
COMPONENT#572,KANJI#827,検,木,,,
COMPONENT#48,KANJI#827,検,㑒,,,
COMPONENT#572,KANJI#2181,椎,木,,,
COMPONENT#859,KANJI#2181,椎,隹,,,
COMPONENT#572,KANJI#1820,椋,木,,,
COMPONENT#139,KANJI#1820,椋,京,,,
COMPONENT#572,KANJI#533,棺,木,,,
COMPONENT#385,KANJI#533,棺,官,,,
COMPONENT#55,KANJI#533,棺,㠯,,,
COMPONENT#572,KANJI#1395,棟,木,,,
COMPONENT#583,KANJI#1395,棟,東,,,
COMPONENT#572,KANJI#1291,棚,木,,,
COMPONENT#569,KANJI#1291,棚,朋,,,
COMPONENT#572,KANJI#831,棋,木,,,
COMPONENT#184,KANJI#831,棋,其,,,
COMPONENT#128,KANJI#1282,棄,亠ム,,,
COMPONENT#79,KANJI#1282,棄,丗,,,
COMPONENT#572,KANJI#1282,棄,木,,,
COMPONENT#572,KANJI#1134,梨,木,,,
COMPONENT#218,KANJI#1134,梨,利,,,
COMPONENT#708,KANJI#1134,梨,禾,,,
COMPONENT#212,KANJI#1134,梨,刂,,,
COMPONENT#572,KANJI#80,梧,木,,,
COMPONENT#305,KANJI#80,梧,吾,,,
COMPONENT#572,KANJI#160,梢,木,,,
COMPONENT#756,KANJI#160,梢,肖,,,
COMPONENT#572,KANJI#618,梓,木,,,
COMPONENT#836,KANJI#618,梓,辛,,,
COMPONENT#572,KANJI#1049,梅,木,,,
COMPONENT#608,KANJI#1049,梅,毎,,,
COMPONENT#907,KANJI#1049,梅,𠂉,,,
COMPONENT#606,KANJI#1049,梅,毋,,,
COMPONENT#572,KANJI#1873,桟,木,,,
COMPONENT#59,KANJI#1873,桟,㦮,,,
COMPONENT#504,KANJI#1873,桟,戈,,,
COMPONENT#572,KANJI#834,桜,木,,,
COMPONENT#11,KANJI#834,桜,⺍,,,
COMPONENT#367,KANJI#834,桜,女,,,
COMPONENT#572,KANJI#2204,桑,木,,,
COMPONENT#280,KANJI#2204,桑,叒,,,
COMPONENT#278,KANJI#2204,桑,双,,,
COMPONENT#572,KANJI#1807,桐,木,,,
COMPONENT#302,KANJI#1807,桐,同,,,
COMPONENT#382,KANJI#755,案,安,,,
COMPONENT#572,KANJI#755,案,木,,,
COMPONENT#572,KANJI#1072,桃,木,,,
COMPONENT#170,KANJI#1072,桃,兆,,,
COMPONENT#572,KANJI#1303,桂,木,,,
COMPONENT#330,KANJI#1303,桂,圭,,,
COMPONENT#572,KANJI#1205,栽,木,,,
COMPONENT#504,KANJI#1205,栽,戈,,,
COMPONENT#327,KANJI#1205,栽,土,,,
COMPONENT#572,KANJI#401,核,木,,,
COMPONENT#133,KANJI#401,核,亥,,,
COMPONENT#572,KANJI#987,株,木,,,
COMPONENT#577,KANJI#987,株,朱,,,
COMPONENT#456,KANJI#724,栞,幵,,,
COMPONENT#454,KANJI#724,栞,干,,,
COMPONENT#572,KANJI#724,栞,木,,,
COMPONENT#805,KANJI#1458,栗,覀,,,
COMPONENT#572,KANJI#1458,栗,木,,,
COMPONENT#572,KANJI#1885,栓,木,,,
COMPONENT#176,KANJI#1885,栓,全,,,
COMPONENT#572,KANJI#560,柾,木,,,
COMPONENT#596,KANJI#560,柾,正,,,
COMPONENT#572,KANJI#1583,柳,木,,,
COMPONENT#262,KANJI#1583,柳,卯,,,
COMPONENT#572,KANJI#1503,柚,木,,,
COMPONENT#661,KANJI#1503,柚,由,,,
COMPONENT#572,KANJI#1260,染,木,,,
COMPONENT#619,KANJI#1260,染,氿,,,
COMPONENT#616,KANJI#1260,染,氵,,,
COMPONENT#109,KANJI#1260,染,九,,,
COMPONENT#654,KANJI#1982,某,甘,,,
COMPONENT#572,KANJI#1982,某,木,,,
COMPONENT#572,KANJI#358,柊,木,,,
COMPONENT#203,KANJI#358,柊,冬,,,
COMPONENT#343,KANJI#358,柊,夂,,,
COMPONENT#349,KANJI#358,柊,夕,,,
COMPONENT#572,KANJI#811,柄,木,,,
COMPONENT#81,KANJI#811,柄,丙,,,
COMPONENT#222,KANJI#128,架,加,,,
COMPONENT#572,KANJI#128,架,木,,,
COMPONENT#572,KANJI#1800,枢,木,,,
COMPONENT#241,KANJI#1800,枢,区,,,
COMPONENT#572,KANJI#2127,枠,木,,,
COMPONENT#109,KANJI#2127,枠,九,,,
COMPONENT#242,KANJI#2127,枠,十,,,
COMPONENT#247,KANJI#2127,枠,卆,,,
COMPONENT#572,KANJI#1146,析,木,,,
COMPONENT#529,KANJI#1146,析,斤,,,
COMPONENT#572,KANJI#2110,松,木,,,
COMPONENT#178,KANJI#2110,松,公,,,
COMPONENT#572,KANJI#860,条,木,,,
COMPONENT#343,KANJI#860,条,夂,,,
COMPONENT#349,KANJI#860,条,夕,,,
COMPONENT#572,KANJI#393,杜,木,,,
COMPONENT#327,KANJI#393,杜,土,,,
COMPONENT#572,KANJI#1606,杏,木,,,
COMPONENT#285,KANJI#1606,杏,口,,,
COMPONENT#572,KANJI#985,李,木,,,
COMPONENT#373,KANJI#985,李,子,,,
COMPONENT#572,KANJI#548,杉,木,,,
COMPONENT#484,KANJI#548,杉,彡,,,
COMPONENT#572,KANJI#1001,朽,木,,,
COMPONENT#68,KANJI#1001,朽,丂,,,
COMPONENT#572,KANJI#11,朴,木,,,
COMPONENT#26,KANJI#11,朴,ト,,,
COMPONENT#359,KANJI#2120,朱,失,,,
COMPONENT#573,KANJI#2120,朱,未,,,
COMPONENT#567,KANJI#1690,朗,月,,,
COMPONENT#567,KANJI#720,朕,月,,,
COMPONENT#181,KANJI#720,朕,关,,,
COMPONENT#425,KANJI#1358,朔,屰,,,
COMPONENT#570,KANJI#1358,朔,朔,,,
COMPONENT#567,KANJI#1358,朔,月,,,
COMPONENT#567,KANJI#1967,朋,月,,,
COMPONENT#560,KANJI#640,曹,曲,,,
COMPONENT#538,KANJI#640,曹,日,,,
COMPONENT#538,KANJI#554,曙,日,,,
COMPONENT#737,KANJI#554,曙,署,,,
COMPONENT#734,KANJI#554,曙,罒,,,
COMPONENT#746,KANJI#554,曙,者,,,
COMPONENT#744,KANJI#554,曙,耂,,,
COMPONENT#531,KANJI#346,暫,斬,,,
COMPONENT#834,KANJI#346,暫,車,,,
COMPONENT#529,KANJI#346,暫,斤,,,
COMPONENT#538,KANJI#346,暫,日,,,
COMPONENT#266,KANJI#1453,暦,厂,,,
COMPONENT#584,KANJI#1453,暦,林,,,
COMPONENT#538,KANJI#1453,暦,日,,,
COMPONENT#663,KANJI#468,暢,申,,,
COMPONENT#541,KANJI#468,暢,旦,,,
COMPONENT#230,KANJI#468,暢,勿,,,
COMPONENT#228,KANJI#468,暢,勹,,,
COMPONENT#538,KANJI#404,暖,日,,,
COMPONENT#639,KANJI#404,暖,爰,,,
COMPONENT#277,KANJI#404,暖,友,,,
COMPONENT#538,KANJI#462,暑,日,,,
COMPONENT#746,KANJI#462,暑,者,,,
COMPONENT#744,KANJI#462,暑,耂,,,
COMPONENT#538,KANJI#814,暉,日,,,
COMPONENT#835,KANJI#814,暉,軍,,,
COMPONENT#834,KANJI#814,暉,車,,,
COMPONENT#538,KANJI#2009,暇,日,,,
COMPONENT#284,KANJI#2009,暇,叚,,,
COMPONENT#275,KANJI#2009,暇,又,,,
COMPONENT#538,KANJI#1758,暁,日,,,
COMPONENT#243,KANJI#1758,暁,十艹,,,
COMPONENT#697,KANJI#1182,智,知,,,
COMPONENT#538,KANJI#1182,智,日,,,
COMPONENT#696,KANJI#1182,智,矢,,,
COMPONENT#538,KANJI#806,晶,日,,,
COMPONENT#197,KANJI#806,晶,冒,,,
COMPONENT#546,KANJI#806,晶,昌,,,
COMPONENT#538,KANJI#1256,晨,日,,,
COMPONENT#838,KANJI#1256,晨,辰,,,
COMPONENT#538,KANJI#479,晟,日,,,
COMPONENT#507,KANJI#479,晟,成,,,
COMPONENT#538,KANJI#134,晏,日,,,
COMPONENT#382,KANJI#134,晏,安,,,
COMPONENT#124,KANJI#2015,晋,亚,,,
COMPONENT#538,KANJI#2015,晋,日,,,
COMPONENT#538,KANJI#1975,晃,日,,,
COMPONENT#172,KANJI#1975,晃,光,,,
COMPONENT#538,KANJI#417,昴,日,,,
COMPONENT#262,KANJI#417,昴,卯,,,
COMPONENT#538,KANJI#217,是,日,,,
COMPONENT#898,KANJI#217,是,龰,,,
COMPONENT#538,KANJI#981,昭,日,,,
COMPONENT#211,KANJI#981,昭,刀,,,
COMPONENT#285,KANJI#981,昭,口,,,
COMPONENT#291,KANJI#981,昭,召,,,
COMPONENT#538,KANJI#2076,昌,日,,,
COMPONENT#538,KANJI#2152,昆,日,,,
COMPONENT#609,KANJI#2152,昆,比,,,
COMPONENT#31,KANJI#2152,昆,ヒ,,,
COMPONENT#538,KANJI#2134,昂,日,,,
COMPONENT#261,KANJI#2134,昂,卬,,,
COMPONENT#260,KANJI#2134,昂,卩,,,
COMPONENT#538,KANJI#1300,旺,日,,,
COMPONENT#650,KANJI#1300,旺,王,,,
COMPONENT#109,KANJI#2129,旭,九,,,
COMPONENT#538,KANJI#2129,旭,日,,,
COMPONENT#228,KANJI#801,旬,勹,,,
COMPONENT#538,KANJI#801,旬,日,,,
COMPONENT#31,KANJI#383,旨,ヒ,,,
COMPONENT#538,KANJI#383,旨,日,,,
COMPONENT#538,KANJI#807,旦,日,,,
COMPONENT#65,KANJI#807,旦,一,,,
COMPONENT#536,KANJI#1655,既,旡,,,
COMPONENT#533,KANJI#1654,旗,方,,,
COMPONENT#184,KANJI#1654,旗,其,,,
COMPONENT#533,KANJI#362,旋,方,,,
COMPONENT#674,KANJI#362,旋,疋,,,
COMPONENT#533,KANJI#1430,施,方,,,
COMPONENT#111,KANJI#1430,施,也,,,
COMPONENT#533,KANJI#307,於,方,,,
COMPONENT#148,KANJI#307,於,仒,,,
COMPONENT#529,KANJI#1747,斥,斤,,,
COMPONENT#157,KANJI#1732,斜,余,,,
COMPONENT#528,KANJI#1732,斜,斗,,,
COMPONENT#242,KANJI#1600,斗,十,,,
COMPONENT#870,KANJI#350,斐,非,,,
COMPONENT#526,KANJI#350,斐,文,,,
COMPONENT#526,KANJI#1506,斎,文,,,
COMPONENT#699,KANJI#1506,斎,示,,,
COMPONENT#97,KANJI#1506,斎,丿丨,,,
COMPONENT#526,KANJI#1875,斉,文,,,
COMPONENT#97,KANJI#1875,斉,丿丨,,,
COMPONENT#535,KANJI#352,敷,旉,,,
COMPONENT#518,KANJI#352,敷,攵,,,
COMPONENT#317,KANJI#2101,敵,啇,,,
COMPONENT#518,KANJI#2101,敵,攵,,,
COMPONENT#582,KANJI#1155,整,束,,,
COMPONENT#518,KANJI#1155,整,攵,,,
COMPONENT#596,KANJI#1155,整,正,,,
COMPONENT#138,KANJI#159,敦,享,,,
COMPONENT#518,KANJI#159,敦,攵,,,
COMPONENT#129,KANJI#159,敦,亠口,,,
COMPONENT#750,KANJI#542,敢,耳,,,
COMPONENT#518,KANJI#542,敢,攵,,,
COMPONENT#620,KANJI#1918,救,求,,,
COMPONENT#518,KANJI#1918,救,攵,,,
COMPONENT#608,KANJI#826,敏,毎,,,
COMPONENT#518,KANJI#826,敏,攵,,,
COMPONENT#606,KANJI#826,敏,毋,,,
COMPONENT#287,KANJI#1476,故,古,,,
COMPONENT#518,KANJI#1476,故,攵,,,
COMPONENT#434,KANJI#1247,攻,工,,,
COMPONENT#518,KANJI#1247,攻,攵,,,
COMPONENT#513,KANJI#1687,擬,扌,,,
COMPONENT#676,KANJI#1687,擬,疑,,,
COMPONENT#696,KANJI#1687,擬,矢,,,
COMPONENT#674,KANJI#1687,擬,疋,,,
COMPONENT#513,KANJI#869,擦,扌,,,
COMPONENT#395,KANJI#869,擦,察,,,
COMPONENT#699,KANJI#869,擦,示,,,
COMPONENT#513,KANJI#173,操,扌,,,
COMPONENT#314,KANJI#173,操,品,,,
COMPONENT#572,KANJI#173,操,木,,,
COMPONENT#321,KANJI#173,操,喿,,,
COMPONENT#513,KANJI#855,擁,扌,,,
COMPONENT#864,KANJI#855,擁,雍,,,
COMPONENT#112,KANJI#855,擁,乡,,,
COMPONENT#859,KANJI#855,擁,隹,,,
COMPONENT#513,KANJI#2048,撲,扌,,,
COMPONENT#787,KANJI#2048,撲,菐,,,
COMPONENT#739,KANJI#2048,撲,美,,,
COMPONENT#513,KANJI#465,撮,扌,,,
COMPONENT#566,KANJI#465,撮,最,,,
COMPONENT#750,KANJI#465,撮,耳,,,
COMPONENT#282,KANJI#465,撮,取,,,
COMPONENT#513,KANJI#1193,撤,扌,,,
COMPONENT#758,KANJI#1193,撤,育,,,
COMPONENT#518,KANJI#1193,撤,攵,,,
COMPONENT#834,KANJI#673,撃,車,,,
COMPONENT#512,KANJI#673,撃,手,,,
COMPONENT#603,KANJI#673,撃,殳,,,
COMPONENT#893,KANJI#2183,摩,麻,,,
COMPONENT#512,KANJI#2183,摩,手,,,
COMPONENT#461,KANJI#2183,摩,广,,,
COMPONENT#584,KANJI#2183,摩,林,,,
COMPONENT#513,KANJI#156,摘,扌,,,
COMPONENT#317,KANJI#156,摘,啇,,,
COMPONENT#287,KANJI#156,摘,古,,,
COMPONENT#513,KANJI#1527,摂,扌,,,
COMPONENT#750,KANJI#1527,摂,耳,,,
COMPONENT#513,KANJI#660,搾,扌,,,
COMPONENT#715,KANJI#660,搾,窄,,,
COMPONENT#103,KANJI#660,搾,乍,,,
COMPONENT#164,KANJI#660,搾,儿,,,
COMPONENT#713,KANJI#660,搾,穴,,,
COMPONENT#513,KANJI#183,携,扌,,,
COMPONENT#862,KANJI#183,携,隽,,,
COMPONENT#859,KANJI#183,携,隹,,,
COMPONENT#99,KANJI#183,携,乃,,,
COMPONENT#513,KANJI#1652,搭,扌,,,
COMPONENT#785,KANJI#1652,搭,荅,,,
COMPONENT#299,KANJI#1652,搭,合,,,
COMPONENT#513,KANJI#1311,搬,扌,,,
COMPONENT#774,KANJI#1311,搬,般,,,
COMPONENT#773,KANJI#1311,搬,舟,,,
COMPONENT#603,KANJI#1311,搬,殳,,,
COMPONENT#513,KANJI#1791,揺,扌,,,
COMPONENT#13,KANJI#1791,揺,⺤,,,
COMPONENT#733,KANJI#1791,揺,缶,,,
COMPONENT#643,KANJI#1791,揺,牛,,,
COMPONENT#513,KANJI#1348,援,扌,,,
COMPONENT#639,KANJI#1348,援,爰,,,
COMPONENT#277,KANJI#1348,援,友,,,
COMPONENT#513,KANJI#1990,揮,扌,,,
COMPONENT#835,KANJI#1990,揮,軍,,,
COMPONENT#834,KANJI#1990,揮,車,,,
COMPONENT#513,KANJI#191,握,扌,,,
COMPONENT#420,KANJI#191,握,屋,,,
COMPONENT#766,KANJI#191,握,至,,,
COMPONENT#513,KANJI#119,揚,扌,,,
COMPONENT#541,KANJI#119,揚,旦,,,
COMPONENT#230,KANJI#119,揚,勿,,,
COMPONENT#513,KANJI#725,提,扌,,,
COMPONENT#553,KANJI#725,提,是,,,
COMPONENT#513,KANJI#1512,描,扌,,,
COMPONENT#781,KANJI#1512,描,苗,,,
COMPONENT#513,KANJI#593,掲,扌,,,
COMPONENT#562,KANJI#593,掲,曷,,,
COMPONENT#31,KANJI#593,掲,ヒ,,,
COMPONENT#232,KANJI#593,掲,匂,,,
COMPONENT#228,KANJI#593,掲,勹,,,
COMPONENT#513,KANJI#1304,措,扌,,,
COMPONENT#549,KANJI#1304,措,昔,,,
COMPONENT#901,KANJI#1304,措,龷,,,
COMPONENT#513,KANJI#1169,推,扌,,,
COMPONENT#859,KANJI#1169,推,隹,,,
COMPONENT#513,KANJI#395,控,扌,,,
COMPONENT#714,KANJI#395,控,空,,,
COMPONENT#713,KANJI#395,控,穴,,,
COMPONENT#434,KANJI#395,控,工,,,
COMPONENT#513,KANJI#1997,排,扌,,,
COMPONENT#870,KANJI#1997,排,非,,,
COMPONENT#902,KANJI#1120,掌,龸,,,
COMPONENT#285,KANJI#1120,掌,口,,,
COMPONENT#512,KANJI#1120,掌,手,,,
COMPONENT#513,KANJI#1404,授,扌,,,
COMPONENT#283,KANJI#1404,授,受,,,
COMPONENT#275,KANJI#1404,授,又,,,
COMPONENT#13,KANJI#1404,授,⺤,,,
COMPONENT#513,KANJI#557,捺,扌,,,
COMPONENT#363,KANJI#557,捺,奈,,,
COMPONENT#699,KANJI#557,捺,示,,,
COMPONENT#513,KANJI#1883,捷,扌,,,
COMPONENT#675,KANJI#1883,捷,疌,,,
COMPONENT#513,KANJI#703,据,扌,,,
COMPONENT#418,KANJI#703,据,居,,,
COMPONENT#513,KANJI#2082,挿,扌,,,
COMPONENT#663,KANJI#2082,挿,申,,,
COMPONENT#513,KANJI#99,振,扌,,,
COMPONENT#838,KANJI#99,振,辰,,,
COMPONENT#182,KANJI#259,挙,兴,,,
COMPONENT#512,KANJI#259,挙,手,,,
COMPONENT#513,KANJI#367,挑,扌,,,
COMPONENT#170,KANJI#367,挑,兆,,,
COMPONENT#164,KANJI#367,挑,儿,,,
COMPONENT#513,KANJI#966,拷,扌,,,
COMPONENT#745,KANJI#966,拷,考,,,
COMPONENT#744,KANJI#966,拷,耂,,,
COMPONENT#68,KANJI#966,拷,丂,,,
COMPONENT#903,KANJI#434,拳,龹,,,
COMPONENT#512,KANJI#434,拳,手,,,
COMPONENT#513,KANJI#1925,括,扌,,,
COMPONENT#769,KANJI#1925,括,舌,,,
COMPONENT#245,KANJI#1925,括,千,,,
COMPONENT#285,KANJI#1925,括,口,,,
COMPONENT#513,KANJI#1129,拡,扌,,,
COMPONENT#462,KANJI#1129,拡,広,,,
COMPONENT#35,KANJI#1129,拡,ム,,,
COMPONENT#513,KANJI#1263,拠,扌,,,
COMPONENT#207,KANJI#1263,拠,処,,,
COMPONENT#205,KANJI#1263,拠,几,,,
COMPONENT#343,KANJI#1263,拠,夂,,,
COMPONENT#513,KANJI#378,拙,扌,,,
COMPONENT#210,KANJI#378,拙,出,,,
COMPONENT#513,KANJI#390,拘,扌,,,
COMPONENT#288,KANJI#390,拘,句,,,
COMPONENT#228,KANJI#390,拘,勹,,,
COMPONENT#513,KANJI#828,拓,扌,,,
COMPONENT#698,KANJI#828,拓,石,,,
COMPONENT#513,KANJI#1206,拒,扌,,,
COMPONENT#436,KANJI#1206,拒,巨,,,
COMPONENT#513,KANJI#1686,拐,扌,,,
COMPONENT#289,KANJI#1686,拐,叧,,,
COMPONENT#513,KANJI#685,拍,扌,,,
COMPONENT#681,KANJI#685,拍,白,,,
COMPONENT#513,KANJI#1963,抽,扌,,,
COMPONENT#661,KANJI#1963,抽,由,,,
COMPONENT#513,KANJI#234,抹,扌,,,
COMPONENT#574,KANJI#234,抹,末,,,
COMPONENT#513,KANJI#5,抵,扌,,,
COMPONENT#612,KANJI#5,抵,氐,,,
COMPONENT#611,KANJI#5,抵,氏,,,
COMPONENT#513,KANJI#369,披,扌,,,
COMPONENT#683,KANJI#369,披,皮,,,
COMPONENT#513,KANJI#1682,択,扌,,,
COMPONENT#416,KANJI#1682,択,尺,,,
COMPONENT#513,KANJI#781,抗,扌,,,
COMPONENT#131,KANJI#781,抗,亢,,,
COMPONENT#513,KANJI#1520,抑,扌,,,
COMPONENT#261,KANJI#1520,抑,卬,,,
COMPONENT#260,KANJI#1520,抑,卩,,,
COMPONENT#513,KANJI#1847,把,扌,,,
COMPONENT#441,KANJI#1847,把,巴,,,
COMPONENT#513,KANJI#1832,抄,扌,,,
COMPONENT#408,KANJI#1832,抄,少,,,
COMPONENT#407,KANJI#1832,抄,小,,,
COMPONENT#513,KANJI#1376,批,扌,,,
COMPONENT#609,KANJI#1376,批,比,,,
COMPONENT#513,KANJI#1678,扶,扌,,,
COMPONENT#355,KANJI#1678,扶,夫,,,
COMPONENT#513,KANJI#1611,扱,扌,,,
COMPONENT#276,KANJI#1611,扱,及,,,
COMPONENT#510,KANJI#1656,扉,戸,,,
COMPONENT#870,KANJI#1656,扉,非,,,
COMPONENT#510,KANJI#29,扇,戸,,,
COMPONENT#743,KANJI#29,扇,羽,,,
COMPONENT#510,KANJI#1249,房,戸,,,
COMPONENT#533,KANJI#1249,房,方,,,
COMPONENT#504,KANJI#1929,戯,戈,,,
COMPONENT#794,KANJI#1929,戯,虚,,,
COMPONENT#793,KANJI#1929,戯,虎,,,
COMPONENT#504,KANJI#970,戒,戈,,,
COMPONENT#471,KANJI#970,戒,廾,,,
COMPONENT#504,KANJI#1762,我,戈,,,
COMPONENT#690,KANJI#1750,懸,県,,,
COMPONENT#729,KANJI#1750,懸,系,,,
COMPONENT#491,KANJI#1750,懸,心,,,
COMPONENT#732,KANJI#1750,懸,縣,,,
COMPONENT#459,KANJI#1750,懸,幺,,,
COMPONENT#490,KANJI#273,懲,徴,,,
COMPONENT#491,KANJI#273,懲,心,,,
COMPONENT#650,KANJI#273,懲,王,,,
COMPONENT#518,KANJI#273,懲,攵,,,
COMPONENT#492,KANJI#1074,懐,忄,,,
COMPONENT#803,KANJI#1074,懐,褱,,,
COMPONENT#799,KANJI#1074,懐,衣,,,
COMPONENT#821,KANJI#1440,懇,貇,,,
COMPONENT#491,KANJI#1440,懇,心,,,
COMPONENT#775,KANJI#1440,懇,艮,,,
COMPONENT#492,KANJI#734,憾,忄,,,
COMPONENT#503,KANJI#734,憾,感,,,
COMPONENT#505,KANJI#734,憾,戊,,,
COMPONENT#492,KANJI#2136,憶,忄,,,
COMPONENT#502,KANJI#2136,憶,意,,,
COMPONENT#874,KANJI#2136,憶,音,,,
COMPONENT#378,KANJI#972,憲,宀,,,
COMPONENT#900,KANJI#972,憲,龶,,,
COMPONENT#734,KANJI#972,憲,罒,,,
COMPONENT#491,KANJI#972,憲,心,,,
COMPONENT#769,KANJI#2130,憩,舌,,,
COMPONENT#765,KANJI#2130,憩,自,,,
COMPONENT#491,KANJI#2130,憩,心,,,
COMPONENT#492,KANJI#1212,憧,忄,,,
COMPONENT#721,KANJI#1212,憧,童,,,
COMPONENT#492,KANJI#982,憤,忄,,,
COMPONENT#826,KANJI#982,憤,賁,,,
COMPONENT#243,KANJI#982,憤,十艹,,,
COMPONENT#822,KANJI#982,憤,貝,,,
COMPONENT#57,KANJI#698,憂,㥑,,,
COMPONENT#343,KANJI#698,憂,夂,,,
COMPONENT#491,KANJI#698,憂,心,,,
COMPONENT#461,KANJI#480,慶,广,,,
COMPONENT#491,KANJI#480,慶,心,,,
COMPONENT#343,KANJI#480,慶,夂,,,
COMPONENT#349,KANJI#480,慶,夕,,,
COMPONENT#404,KANJI#254,慰,尉,,,
COMPONENT#491,KANJI#254,慰,心,,,
COMPONENT#792,KANJI#382,慮,虍,,,
COMPONENT#499,KANJI#382,慮,思,,,
COMPONENT#491,KANJI#382,慮,心,,,
COMPONENT#492,KANJI#1713,慨,忄,,,
COMPONENT#537,KANJI#1713,慨,既,,,
COMPONENT#483,KANJI#110,慧,彗,,,
COMPONENT#491,KANJI#110,慧,心,,,
COMPONENT#492,KANJI#1508,慢,忄,,,
COMPONENT#538,KANJI#1508,慢,日,,,
COMPONENT#734,KANJI#1508,慢,罒,,,
COMPONENT#275,KANJI#1508,慢,又,,,
COMPONENT#540,KANJI#1508,慢,日罒,,,
COMPONENT#779,KANJI#967,慕,艹日,,,
COMPONENT#56,KANJI#967,慕,㣺,,,
COMPONENT#492,KANJI#570,慎,忄,,,
COMPONENT#691,KANJI#570,慎,真,,,
COMPONENT#762,KANJI#2220,態,能,,,
COMPONENT#491,KANJI#2220,態,心,,,
COMPONENT#186,KANJI#1262,慈,兹,,,
COMPONENT#491,KANJI#1262,慈,心,,,
COMPONENT#706,KANJI#2115,愚,禺,,,
COMPONENT#491,KANJI#2115,愚,心,,,
COMPONENT#492,KANJI#120,愉,忄,,,
COMPONENT#162,KANJI#120,愉,俞,,,
COMPONENT#710,KANJI#775,愁,秋,,,
COMPONENT#491,KANJI#775,愁,心,,,
COMPONENT#492,KANJI#1756,惰,忄,,,
COMPONENT#435,KANJI#1756,惰,左,,,
COMPONENT#567,KANJI#1756,惰,月,,,
COMPONENT#492,KANJI#1810,惨,忄,,,
COMPONENT#274,KANJI#1810,惨,参,,,
COMPONENT#645,KANJI#2051,惣,物,,,
COMPONENT#491,KANJI#2051,惣,心,,,
COMPONENT#492,KANJI#2202,惟,忄,,,
COMPONENT#859,KANJI#2202,惟,隹,,,
COMPONENT#492,KANJI#1908,惜,忄,,,
COMPONENT#549,KANJI#1908,惜,昔,,,
COMPONENT#901,KANJI#1908,惜,龷,,,
COMPONENT#504,KANJI#1158,惑,戈,,,
COMPONENT#285,KANJI#1158,惑,口,,,
COMPONENT#491,KANJI#1158,惑,心,,,
COMPONENT#492,KANJI#61,惇,忄,,,
COMPONENT#129,KANJI#61,惇,亠口,,,
COMPONENT#373,KANJI#61,惇,子,,,
COMPONENT#492,KANJI#1679,悼,忄,,,
COMPONENT#254,KANJI#1679,悼,卓,,,
COMPONENT#492,KANJI#1163,悦,忄,,,
COMPONENT#168,KANJI#1163,悦,兄,,,
COMPONENT#492,KANJI#2055,悠,忄,,,
COMPONENT#519,KANJI#2055,悠,攸,,,
COMPONENT#492,KANJI#716,悟,忄,,,
COMPONENT#305,KANJI#716,悟,吾,,,
COMPONENT#492,KANJI#421,悔,忄,,,
COMPONENT#608,KANJI#421,悔,毎,,,
COMPONENT#606,KANJI#421,悔,毋,,,
COMPONENT#492,KANJI#1281,悌,忄,,,
COMPONENT#479,KANJI#1281,悌,弟,,,
COMPONENT#65,KANJI#1792,恵,一,,,
COMPONENT#661,KANJI#1792,恵,由,,,
COMPONENT#491,KANJI#1792,恵,心,,,
COMPONENT#180,KANJI#377,恭,共,,,
COMPONENT#56,KANJI#377,恭,㣺,,,
COMPONENT#901,KANJI#377,恭,龷,,,
COMPONENT#324,KANJI#1586,恩,因,,,
COMPONENT#491,KANJI#1586,恩,心,,,
COMPONENT#492,KANJI#1818,恨,忄,,,
COMPONENT#775,KANJI#1818,恨,艮,,,
