PK,SK,name,hiragana,level,english,vietnamese,lexical_category,accent_up,accent_down
WORD,517,枚,まい,4,~flat objects (paper,~tờ/chiếc,counter,,
WORD,518,上,うえ,2,up/above,trên,noun,1,
WORD,519,下,した,2,down/under,dưới,noun,1,
WORD,520,中,なか,2,inside,trong,noun,,1
WORD,521,外,そと,2,outside,ngoài,noun,,1
WORD,522,右,みぎ,2,right,bên phải,noun,1,
WORD,523,左,ひだり,2,left,bên trái,noun,1,
WORD,524,前,まえ,2,front/before,trước,noun,,1
WORD,525,後ろ,うしろ,2,back/behind,sau,noun,1,
WORD,526,隣,となり,3,next to,bên cạnh,noun,1,
WORD,527,近く,ちかく,2,near,gần,noun,1,2
WORD,528,遠く,とおく,2,far,xa,noun,1,
WORD,529,北,きた,3,north,bắc,noun,1,
WORD,530,南,みなみ,3,south,nam,noun,1,
WORD,531,東,ひがし,3,east,đông,noun,1,
WORD,532,西,にし,3,west,tây,noun,1,
WORD,533,道,みち,2,road/street,đường,noun,1,
WORD,534,所,ところ,2,place,nơi/chỗ,noun,1,
WORD,535,お金,おかね,2,money,tiền,noun,1,
WORD,536,時間,じかん,2,time,thời gian,noun,1,
WORD,537,物,もの,3,thing/object,vật/đồ vật,noun,1,
WORD,538,事,こと,3,thing/matter,việc/sự việc,noun,1,
WORD,539,大人,おとな,2,adult,người lớn,noun,1,
WORD,540,男の子,おとこのこ,2,boy,bé trai,noun,1,3
WORD,541,女の子,おんなのこ,2,girl,bé gái,noun,1,3
WORD,542,名前,なまえ,1,name,tên,noun,1,
WORD,543,住所,じゅうしょ,2,address,địa chỉ,noun,,1
WORD,544,電話,でんわ,2,telephone,điện thoại,noun,1,
WORD,545,番号,ばんごう,3,number,số,noun,1,3
WORD,546,写真,しゃしん,3,photo,ảnh/hình,noun,1,
WORD,547,手紙,てがみ,3,letter,thư,noun,1,
WORD,548,切手,きって,3,stamp,tem,noun,1,
WORD,549,荷物,にもつ,3,luggage/package,hành lý/kiện hàng,noun,,1
WORD,550,鞄,かばん,3,bag/briefcase,cặp/túi xách,noun,1,
WORD,551,傘,かさ,2,umbrella,ô/dù,noun,,1
WORD,552,時計,とけい,2,clock/watch,đồng hồ,noun,1,
WORD,553,鍵,かぎ,3,key,chìa khóa,noun,1,
WORD,554,電気,でんき,3,electricity/light,điện/đèn,noun,,1
WORD,555,テレビ,テレビ,3,television,ti vi,noun,,1
WORD,556,ラジオ,ラジオ,3,radio,đài,noun,,1
WORD,557,カメラ,カメラ,3,camera,máy ảnh,noun,,1
WORD,558,パソコン,パソコン,3,personal computer,máy vi tính,noun,1,
WORD,559,冷蔵庫,れいぞうこ,3,refrigerator,tủ lạnh,noun,1,3
WORD,560,本,ほん,2,book,sách,noun,,1
WORD,561,雑誌,ざっし,3,magazine,tạp chí,noun,,1
WORD,562,新聞,しんぶん,3,newspaper,báo,noun,1,
WORD,563,辞書,じしょ,2,dictionary,từ điển,noun,,1
WORD,564,飲み物,のみもの,2,drink,đồ uống,noun,1,3
WORD,565,肉,にく,2,meat,thịt,noun,1,
WORD,566,野菜,やさい,2,vegetable,rau,noun,1,
WORD,567,果物,くだもの,2,fruit,hoa quả/trái cây,noun,1,
WORD,568,米,こめ,2,rice (uncooked),gạo,noun,1,
WORD,569,塩,しお,3,salt,muối,noun,1,
WORD,570,砂糖,さとう,3,sugar,đường,noun,1,2
WORD,571,醤油,しょうゆ,3,soy sauce,xì dầu,noun,1,
WORD,572,味噌,みそ,3,miso,miso,noun,,1
WORD,573,駅,えき,3,station,ga/nhà ga,noun,,1
WORD,574,空港,くうこう,2,airport,sân bay,noun,1,
WORD,575,港,みなと,4,port/harbor,cảng,noun,1,
WORD,576,店,みせ,2,shop/store,cửa hàng/tiệm,noun,1,
WORD,577,図書館,としょかん,4,library,thư viện,noun,1,2
WORD,578,美術館,びじゅつかん,5,art museum,bảo tàng mỹ thuật,noun,1,3
WORD,579,喫茶店,きっさてん,4,cafe/coffee shop,quán cà phê,noun,1,
WORD,580,ホテル,ホテル,2,hotel,khách sạn,noun,,1
WORD,581,天気,てんき,2,weather,thời tiết,noun,,1
WORD,582,雨,あめ,2,rain,mưa,noun,,1
WORD,583,雪,ゆき,3,snow,tuyết,noun,1,
WORD,584,晴れ,はれ,2,fine weather,trời nắng,noun,1,
WORD,585,曇り,くもり,2,cloudy weather,trời có mây,noun,1,
WORD,586,易しい,やさしい,5,easy/simple,dễ/đơn giản,i_adjective,1,3
WORD,587,元気な,げんきな,2,healthy/lively,khỏe mạnh/năng động,na_adjective,,1
WORD,588,暇,ひま,3,free time,rảnh rỗi,noun,1,
WORD,589,眠い,ねむい,3,sleepy,buồn ngủ,i_adjective,1,2
WORD,590,大変な,たいへんな,3,tough/hard/serious,vất vả/khó khăn,na_adjective,1,
WORD,591,一緒に,いっしょに,3,together,cùng nhau,adverb,1,
WORD,592,まだ,まだ,3,still/yet,vẫn/chưa,adverb,,1
WORD,593,これから,これから,3,from now on/after this,từ bây giờ/sau đây,adverb,1,
WORD,594,後で,あとで,3,later,sau này,adverb,,1
WORD,595,まず,まず,3,first of all,trước tiên,adverb,,1
WORD,596,それから,それから,4,after that,sau đó,conjunction,1,
WORD,597,そして,そして,4,and/then,và/rồi,conjunction,1,
WORD,598,でも,でも,4,but,nhưng,conjunction,,1
WORD,599,ですから,ですから,4,therefore/so,vì vậy/do đó,conjunction,,1
WORD,600,から,から,4,from,từ,case particle,,
WORD,601,はい,はい,1,yes,vâng/dạ,interjection,,1
WORD,602,いいえ,いいえ,1,no,không,interjection,1,
WORD,603,すみません,すみません,1,excuse me/sorry,xin lỗi/làm ơn,interjection,1,4
WORD,604,ごめんなさい,ごめんなさい,4,I'm sorry,xin lỗi,interjection,1,5
WORD,605,ありがとう,ありがとう,1,thank you,cảm ơn,interjection,1,2
WORD,606,いただきます,いただきます,2,thank you for the meal (before eating),xin mời (trước khi ăn),interjection,1,6
WORD,607,ごちそうさま,ごちそうさま,2,thank you for the meal (after eating),cảm ơn vì bữa ăn (sau khi ăn),interjection,1,
WORD,608,ただいま,ただいま,4,I'm home,tôi về rồi,interjection,1,
WORD,609,お帰りなさい,おかえりなさい,4,welcome home,mừng bạn đã về,interjection,1,6
WORD,610,いってきます,いってきます,6,I'm going (and coming back),tôi đi đây,interjection,1,5
WORD,611,いってらっしゃい,いってらっしゃい,6,please go (and come back),bạn đi nhé,interjection,1,
WORD,612,おやすみなさい,おやすみなさい,2,good night,chúc ngủ ngon,interjection,1,6
WORD,613,こんにちは,こんにちは,1,hello/good afternoon,xin chào,interjection,1,
WORD,614,こんばんは,こんばんは,1,good evening,chào buổi tối,interjection,1,
WORD,615,おはようございます,おはようございます,1,good morning,chào buổi sáng,interjection,1,8
WORD,616,さようなら,さようなら,1,goodbye,tạm biệt,interjection,1,
WORD,617,休みます,やすみます,2,to rest,nghỉ ngơi/nghỉ phép,verb5,1,4
WORD,618,知ります,しります,3,to know,biết,verb5,1,3
WORD,619,研究します,けんきゅうします,4,to research,nghiên cứu,verb_sa,1,6
WORD,620,買い物します,かいものします,3,to shop,mua sắm,verb_sa,1,6
WORD,621,散歩します,さんぽします,3,to take a walk,đi dạo,verb_sa,1,5
WORD,622,洗います,あらいます,2,to wash,rửa,verb5,1,4
WORD,623,掃除します,そうじします,3,to clean,dọn dẹp,verb_sa,1,5
WORD,624,送ります,おくります,2,to send,gửi,verb5,1,4
WORD,625,連絡します,れんらくします,2,to contact,liên lạc,verb_sa,1,3
WORD,626,呼びます,よびます,3,to call,gọi,verb5,1,3
WORD,627,手伝います,てつだいます,3,to help,giúp đỡ,verb5,1,5
WORD,628,脱ぎます,ぬぎます,3,to take off (clothes),cởi (quần áo),verb5,1,3
WORD,629,着ます,きます,3,to wear,mặc (quần áo trên),verb1up,1,2
WORD,630,付けます,つけます,3,to attach,bật/gắn,verb1down,1,3
WORD,631,押します,おします,3,to push,ấn/đẩy,verb5,1,3
WORD,632,引きます,ひきます,3,to pull,kéo,verb5,1,3
WORD,633,運びます,はこびます,3,to carry,vận chuyển/mang vác,verb5,1,4
WORD,634,走ります,はしります,3,to run,chạy,verb5,1,4
WORD,635,歩きます,あるきます,3,to walk,đi bộ,verb5,1,4
WORD,636,曲がります,まがります,3,to turn/bend,rẽ/quẹo,verb5,1,4
WORD,637,渡ります,わたります,3,to cross,băng qua,verb5,1,4
WORD,638,降ります,おります,3,to get off,xuống (xe),verb1up,1,3
WORD,640,並びます,ならびます,3,to queue,xếp hàng,verb5,1,4
WORD,641,並べます,ならべます,7,to arrange / line up,sắp xếp/xếp đặt,verb1down,1,4
WORD,642,置きます,おきます,3,to put,đặt/để,verb5,1,3
WORD,643,飾ります,かざります,4,to decorate,trang trí,verb5,1,4
WORD,644,変えます,かえます,3,to change,thay đổi,verb1down,1,3
WORD,645,直します,なおします,3,to fix/correct,sửa chữa/chỉnh sửa,verb5,1,4
WORD,646,選びます,えらびます,3,to choose,chọn,verb5,1,4
WORD,647,探します,さがします,3,to search/look for,tìm kiếm,verb5,1,4
WORD,648,見つけます,みつけます,3,to find,tìm thấy,verb1down,1,4
WORD,649,無くします,なくします,3,to lose,làm mất,verb5,1,4
WORD,650,無くなります,なくなります,6,to be lost/run out,bị mất/hết,verb5,1,5
WORD,651,入ります,はいります,3,to enter,vào,verb5,1,4
WORD,652,出ます,でます,3,to go out,ra/rời đi,verb1down,1,2
WORD,653,迎えます,むかえます,3,to welcome,đón,verb1up,1,4
WORD,654,疲れます,つかれます,3,to get tired,bị mệt,verb1down,1,4
WORD,655,青い,あおい,3,blue,màu xanh lam,i_adjective,1,2
WORD,656,赤い,あかい,3,red,màu đỏ,i_adjective,1,
WORD,657,熱い,あつい,3,hot (to touch/drink),nóng (đồ vật/đồ uống),i_adjective,1,2
WORD,658,飴,あめ,4,candy,kẹo,noun,1,
WORD,659,安全,あんぜん,3,safe/safety,an toàn,noun,1,
WORD,660,痛い,いたい,3,painful,đau,i_adjective,1,2
WORD,661,一番,いちばん,4,the most/number one,nhất/số một,noun,1,2
WORD,662,いつか,いつか,3,someday,một lúc nào đó,adverb,,1
WORD,663,兎,うさぎ,3,rabbit,thỏ,noun,1,
WORD,664,歌,うた,3,song,bài hát,noun,1,
WORD,665,絵,え,3,picture/drawing,bức tranh,noun,,
WORD,666,エレベーター,エレベーター,3,elevator,thang máy,noun,1,3
WORD,667,お菓子,おかし,3,sweets/snack,bánh kẹo,noun,1,2
WORD,668,お手洗い,おてあらい,3,restroom,nhà vệ sinh,noun,1,3
WORD,669,お寺,おてら,3,temple,chùa,noun,1,
WORD,670,お腹,おなか,3,stomach,bụng,noun,1,
WORD,671,同じ,おなじ,3,same,giống nhau,,1,
WORD,672,泳ぎます,およぎます,3,to swim,bơi,verb5,1,4
WORD,673,買い物,かいもの,3,shopping,mua sắm,noun,1,
WORD,674,かざり,かざり,6,decoration,đồ trang trí,noun,1,
WORD,675,片付けます,かたづけます,3,to tidy up / clean up,dọn dẹp,verb1down,1,5
WORD,676,かっこいい,かっこいい,3,cool/good-looking,ngầu/đẹp trai,i_adjective,1,4
WORD,677,壁,かべ,3,wall,tường,noun,1,
WORD,678,神,かみ,6,paper,giấy,noun,,1
WORD,679,軽い,かるい,4,light (weight),nhẹ,i_adjective,1,
WORD,680,カレンダー,カレンダー,3,calendar,lịch,noun,1,2
WORD,681,かわいい,かわいい,3,cute,dễ thương,noun,1,3
WORD,682,漢字,かんじ,3,Kanji,chữ Hán,noun,1,
WORD,683,黄色い,きいろい,3,yellow,màu vàng,noun,1,3
WORD,684,金,きん,5,gold/money,vàng/tiền,noun,,1
WORD,685,クリスマス,クリスマス,3,Christmas,Giáng sinh,noun,1,3
WORD,686,黒い,くろい,3,black,màu đen,noun,1,2
WORD,687,計画,けいかく,3,plan,kế hoạch,noun,1,
WORD,688,結婚,けっこん,3,marriage,kết hôn,noun,1,
WORD,689,答えます,こたえます,3,to answer,trả lời,verb1down,1,4
WORD,690,こちら,こちら,7,this way/this person,đây/vị này,noun,1,
WORD,691,こっち,こっち,3,this way (informal),đây (ít trang trọng),noun,1,
WORD,692,こと,こと,3,thing/matter,việc/chuyện,noun,1,
WORD,693,この,この,3,this,cái này,noun,1,
WORD,694,困ります,こまります,4,to be in trouble,gặp khó khăn/rắc rối,verb5,1,4
WORD,695,これ,これ,3,this (thing),cái này,noun,1,
WORD,696,サービス,サービス,3,service,dịch vụ,noun,,1
WORD,697,散歩,さんぽ,3,walk,đi dạo,noun,1,
WORD,698,試験,しけん,3,exam/test,kỳ thi/bài kiểm tra,noun,,1
WORD,699,質問,しつもん,3,question,câu hỏi,noun,1,
WORD,700,死にます,しにます,5,to die,chết,verb5,1,3
WORD,701,締めます,しめます,10,to fasten/tie,thắt/buộc,verb1down,1,3
WORD,702,シャツ,シャツ,3,shirt,áo sơ mi,noun,,1
WORD,703,授業,じゅぎょう,3,class/lesson,tiết học/bài học,noun,,1
WORD,704,宿題,しゅくだい,3,homework,bài tập về nhà,noun,1,
WORD,705,食事,しょくじ,3,meal,bữa ăn,noun,1,
WORD,706,新幹線,しんかんせん,3,Shinkansen (bullet train),tàu Shinkansen,noun,1,3
WORD,707,ストーブ,ストーブ,5,heater,lò sưởi,noun,1,2
WORD,708,スプーン,スプーン,3,spoon,thìa,noun,1,2
WORD,709,大丈夫,だいじょうぶ,3,all right/no problem,ổn/không sao,na_adjective,1,3
WORD,710,大好きな,だいすきな,7,love/very fond of,rất thích/yêu thích,na_adjective,,1
WORD,711,大切な,たいせつな,3,important/precious,quan trọng/quý giá,na_adjective,1,
WORD,712,着きます,つきます,3,to arrive,đến,verb5,1,3
WORD,713,どちら,どちら,3,which (of two)/where (polite),cái nào (trong hai)/ở đâu (lịch sự),pronoun,,1
WORD,714,どっち,どっち,6,which (of two)/where (informal),cái nào (trong hai)/ở đâu (ít trang trọng),pronoun,,1
WORD,715,飛びます,とびます,3,to fly,bay,verb5,1,3
WORD,716,入口,いりぐち,3,entrance,lối vào,noun,1,
WORD,717,値段,ねだん,3,to take off (clothes),cởi (quần áo),noun,1,
WORD,718,乗ります,のります,3,to ride,lên (xe),verb5,1,3
WORD,719,歯,は,3,tooth,răng,noun,,
WORD,720,灰皿,はいざら,5,ashtray,gạt tàn,noun,1,3
WORD,721,初めて,はじめて,3,first time,lần đầu tiên,adverb,1,2
WORD,722,ハンカチ,ハンカチ,5,handkerchief,khăn tay,noun,1,3
WORD,723,開きます,ひらきます,3,to open,mở,verb5,1,4
WORD,724,便利な,べんりな,3,convenient,tiện lợi,na_adjective,,1
WORD,725,また,また,3,again,lại/nữa,adverb,1,
WORD,726,まっすぐ,まっすぐ,3,straight,thẳng,adverb,,1
WORD,727,街,まち,6,town/city,thị trấn/thành phố,noun,1,
WORD,728,みんな,みんな,3,everyone,tất cả mọi người,noun,1,
WORD,729,向こう,むこう,8,over there/beyond,phía đằng kia,noun,1,
WORD,730,持ちます,もちます,3,to hold/have,cầm/có,verb5,1,3
WORD,731,問題,もんだい,3,problem/question,vấn đề/câu hỏi,noun,1,
WORD,732,読書,どくしょ,3,reading books,đọc sách,noun,,1
WORD,733,喜びます,よろこびます,3,to be delighted/rejoice,vui mừng/hân hoan,verb5,1,5
WORD,734,練習,れんしゅう,3,practice,luyện tập,noun,1,
WORD,735,忘れます,わすれます,3,to forget,quên,verb1down,1,4
WORD,736,和食,わしょく,3,Japanese food,món ăn Nhật,noun,1,
WORD,737,回,かい,2,times,lần,counter,,1
WORD,738,階,かい,4,floor,tầng,counter,,1
WORD,739,重い,おもい,4,heavy,nặng,noun,1,
WORD,740,味,あじ,3,taste,vị,noun,,
WORD,741,分かります,わかります,3,to understand,hiểu,verb5,1,4
WORD,742,覚えます,おぼえます,3,to remember / to memorize,nhớ,verb1down,1,4
WORD,743,温かい,あたたかい,4,warm,ấm áp,i_adjective,1,4
WORD,744,賑やかな,にぎやかな,6,lively / bustling,sôi nổi,na_adjective,1,4
WORD,745,速い,はやい,4,fast / early,nhanh,i_adjective,1,2
WORD,746,少ない,すくない,3,few / little,ít,i_adjective,1,3
WORD,747,多い,おおい,3,many / much,nhiều,i_adjective,,1
WORD,748,強い,つよい,3,strong,mạnh,i_adjective,1,2
WORD,749,弱い,よわい,3,weak,yếu,i_adjective,1,2
WORD,750,シャワー,シャワー,3,shower,vòi sen,noun,,1
WORD,751,メール,メール,3,email,thư điện tử,noun,1,
WORD,752,看護師,かんごし,5,nurse,y tá,noun,1,3
WORD,753,教師,きょうし,6,teacher,giáo viên,noun,,1
WORD,754,社員,しゃいん,5,company employee,nhân viên công ty,noun,,1
WORD,755,信号,しんごう,4,traffic light,đèn tín hiệu,noun,1,
WORD,756,交差点,こうさてん,6,intersection,ngã tư,noun,1,
WORD,757,意味,いみ,4,meaning,ý nghĩa,noun,,1
WORD,758,以内,いない,7,within,trong vòng,noun,,1
WORD,759,以外,いがい,6,except for,ngoài ra,noun,,1
WORD,760,一生懸命,いっしょうけんめい,6,with all effort,chăm chỉ,adverb,1,4
WORD,761,田舎,いなか,5,countryside,nông thôn,noun,1,
WORD,762,受付,うけつけ,6,reception,quầy tiếp tân,noun,1,
WORD,763,動きます,うごきます,6,to move,chuyển động,verb5,1,4
WORD,764,打ちます,うちます,6,to hit,đánh,verb5,1,3
WORD,765,移ります,うつります,6,to move,di chuyển,verb5,1,4
WORD,766,裏,うら,5,back side,mặt sau,noun,1,
WORD,767,運動します,うんどうします,4,to exercise,vận động,verb_sa,1,6
WORD,768,運転手,うんてんしゅ,5,driver,tài xế,noun,1,3
WORD,769,遠慮します,えんりょします,6,"to hesitate, refrain",ngại,verb_sa,1,5
WORD,770,駅員,えきいん,6,station staff,nhân viên nhà ga,noun,1,2
WORD,771,選手,せんしゅ,5,athlete,vận động viên,noun,,1
WORD,772,英会話,えいかいわ,5,English conversation,hội thoại tiếng Anh,noun,1,3
WORD,773,遠足,えんそく,6,excursion,dã ngoại,noun,1,
WORD,774,終電,しゅうでん,6,last train,chuyến tàu cuối cùng,noun,1,
WORD,775,おくれます,遅れます,4,to be late,trễ,verb1down,1,4
WORD,776,折ります,おります,4,to fold,gập,verb5,1,3
WORD,777,折れます,おれます,7,"to break, snap",bị gãy,verb1down,1,3
WORD,778,落とします,おとします,7,to drop,làm rơi,verb5,1,4
WORD,779,落ちます,おちます,4,to fall,rơi,verb1up,1,3
WORD,780,音,おと,4,sound,âm thanh,noun,1,
WORD,781,お祝い,おいわい,5,celebration,lễ mừng,noun,1,
WORD,782,お正月,おしょうがつ,5,New Year,Tết (Năm mới),noun,1,
WORD,783,お年寄り,おとしより,6,elderly person,người già,noun,1,
WORD,784,お見舞い,おみまい,5,visiting someone sick,thăm người ốm,noun,1,
WORD,785,開始,かいし,5,"start, beginning",bắt đầu,noun,1,
WORD,786,会議,かいぎ,4,meeting,cuộc họp,noun,,1
WORD,787,会場,かいじょう,4,venue,hội trường,noun,1,
WORD,788,海岸,かいがん,5,coast,bờ biển,noun,1,
WORD,789,会話,かいわ,5,conversation,hội thoại,noun,1,
WORD,790,科学,かがく,6,science,khoa học,noun,,1
WORD,791,鏡,かがみ,5,mirror,gương,noun,1,
WORD,792,火事,かじ,4,fire (disaster),hỏa hoạn,noun,,1
WORD,793,家事,かじ,6,housework,việc nhà,noun,,1
WORD,794,必ず,かならず,4,certainly,nhất định,adverb,1,
WORD,795,通います,かよいます,5,to commute,đi (đến trường,verb5,1,4
WORD,796,乾きます,かわきます,4,to get dry,khô (tự khô),verb5,1,4
WORD,797,乾かします,かわかします,6,to dry,làm khô,verb5,1,5
WORD,798,変わります,かわります,6,to change,thay đổi (tự),verb5,1,4
WORD,799,看板,かんばん,5,signboard,bảng hiệu,noun,1,
WORD,800,関係,かんけい,5,relation,quan hệ,noun,1,
WORD,801,観光客,かんこうきゃく,6,tourist,khách du lịch,noun,1,3
WORD,802,機会,きかい,6,opportunity,cơ hội,noun,,1
WORD,803,危険,きけん,4,danger,nguy hiểm,noun,1,
WORD,804,決まります,きまります,8,to be decided,được quyết định,verb5,1,4
WORD,805,決めます,きめます,4,to decide,quyết định (tha),verb1down,1,3
WORD,806,気持ち,きもち,4,feeling,cảm giác,noun,1,
WORD,807,急行,きゅうこう,6,express (train),tàu tốc hành,noun,1,
WORD,808,教科書,きょうかしょ,4,textbook,sách giáo khoa,noun,1,3
WORD,809,近所,きんじょ,5,neighborhood,hàng xóm,noun,,1
WORD,810,銀色,ぎんいろ,6,silver (color),màu bạc,noun,1,
WORD,811,空気,くうき,4,air,không khí,noun,,1
WORD,812,工場,こうじょう,4,factory,nhà máy,noun,1,3
WORD,813,高校生,こうこうせい,5,high school student,học sinh cấp 3,noun,1,3
WORD,814,校長先生,こうちょうせんせい,6,principal,hiệu trưởng,noun,1,7
WORD,815,公務員,こうむいん,7,public servant,viên chức,noun,1,3
WORD,816,声,こえ,5,voice,giọng nói,noun,,1
WORD,817,小学校,しょうがっこう,4,elementary school,tiểu học,noun,1,3
WORD,818,故障します,こしょうします,5,to break down,hỏng hóc,verb_sa,1,5
WORD,819,答え,こたえ,4,answer,câu trả lời,noun,1,2
WORD,820,小鳥,ことり,7,small bird,chim nhỏ,noun,1,
WORD,821,壊します,こわします,7,to break,làm hỏng (tha),verb5,1,4
WORD,822,壊れます,こわれます,4,to be broken,bị hỏng (tự),verb1down,1,4
WORD,823,今度,こんど,5,next time,lần tới,noun,,1
WORD,824,最近,さいきん,5,recently,gần đây,adverb,1,
WORD,825,最後,さいご,4,last,cuối cùng,noun,,1
WORD,826,最初,さいしょ,4,first,đầu tiên,noun,1,
WORD,827,作文,さくぶん,6,"writing, composition",bài luận,noun,1,
WORD,828,騒ぎます,さわぎます,7,to make noise,làm ồn,verb5,1,4
WORD,829,触ります,さわります,5,to touch,chạm,verb5,1,4
WORD,830,参加します,さんかします,5,to participate,tham gia,verb_sa,1,5
WORD,831,残念な,ざんねんな,6,regrettable,đáng tiếc,na_adjective,1,3
WORD,832,試合,しあい,6,"match, game",trận đấu,noun,1,
WORD,833,歯医者,はいしゃ,5,dentist,nha sĩ,noun,,1
WORD,834,自由,じゆう,6,freedom,tự do,noun,1,2
WORD,835,自動販売機,じどうはんばいき,5,vending machine,máy bán hàng tự động,noun,1,6
WORD,836,事務所,じむしょ,5,office,văn phòng,noun,1,2
WORD,837,失礼します,しつれいします,5,excuse me,xin phép (lễ phép),verb_sa,1,6
WORD,838,住宅,じゅうたく,5,residence,nhà ở,noun,1,
WORD,839,出発します,しゅっぱつします,6,to depart,xuất phát,verb_sa,1,6
WORD,840,出席します,しゅっせきします,5,to attend,tham dự,verb_sa,1,56
WORD,841,出張します,しゅっちょう,5,to go away on business,đi công tác,verb_sa,1,
WORD,842,準備します,じゅんびします,4,to prepare,chuẩn bị,verb_sa,,1
WORD,843,紹介します,しょうかいします,5,to introduce,giới thiệu,verb_sa,1,6
WORD,844,商店街,しょうてんがい,6,shopping street,khu phố mua sắm,noun,1,3
WORD,845,少女,しょうじょ,5,young girl,thiếu nữ,noun,,1
WORD,846,少年,しょうねん,5,young boy,thiếu niên,noun,1,
WORD,847,食料品,しょくりょうひん,5,groceries,thực phẩm,noun,1,
WORD,848,水道,すいどう,6,water supply,nước máy,noun,1,
WORD,849,数字,すうじ,4,number,con số,noun,1,
WORD,850,空きます,すきます,6,to become empty,trống,verb5,1,3
WORD,851,空き缶,あきかん,5,empty can,lon rỗng,noun,1,
WORD,852,過ぎます,すぎます,5,to pass through,quá,verb1up,1,3
WORD,853,進みます,すすみます,6,to advance,tiến triển,verb5,1,4
WORD,854,滑ります,すべります,6,to slip,trượt,verb5,1,4
WORD,855,生活,せいかつ,4,"life, livelihood",cuộc sống,noun,1,
WORD,856,正月,しょうがつ,5,New Year,Tết (năm mới),noun,1,
WORD,857,世界,せかい,5,world,thế giới,noun,,1
WORD,858,説明します,せつめいします,4,to explain,giải thích,verb_sa,1,6
WORD,859,洗濯機,せんたくき,5,washing machine,máy giặt,noun,1,3
WORD,860,線路,せんろ,6,train track,đường ray,noun,,1
WORD,861,線,せん,4,line,đường (vạch tuyến),noun,,1
WORD,862,戦争,せんそう,5,war,chiến tranh,noun,1,
WORD,863,掃除機,そうじき,6,vacuum cleaner,máy hút bụi,noun,1,3
WORD,864,相手,あいて,5,"partner, opponent",đối phương,noun,1,
WORD,865,倉庫,そうこ,6,warehouse,nhà kho,noun,,1
WORD,866,速達,そくたつ,7,express mail,chuyển phát nhanh,noun,1,
WORD,867,卒業します,そつぎょうします,5,to graduate,tốt nghiệp,verb_sa,1,6
WORD,868,育てます,そだてます,6,to raise (a child),nuôi dạy,verb1down,1,4
WORD,869,卒業式,そつぎょうしき,9,graduation ceremony,lễ tốt nghiệp,noun,1,3
WORD,870,退院します,たいいんします,7,to be discharged,xuất viện,verb_sa,1,6
WORD,871,大学生,だいがくせい,6,university student,sinh viên đại học,noun,1,3
WORD,872,体育館,たいいくかん,6,gymnasium,nhà thi đấu thể thao,noun,1,4
WORD,873,楽しみ,たのしみ,8,enjoyment,điều mong đợi,noun,1,3
WORD,874,楽しみます,たのしみます,5,to enjoy,tận hưởng,verb5,1,5
WORD,875,誰か,だれか,5,someone,ai đó,pronoun,,1
WORD,876,注意します,ちゅういします,4,to be careful,chú ý,verb_sa,,1
WORD,877,中止します,ちゅうしします,6,to cancel,huỷ bỏ,verb_sa,1,5
WORD,878,注文します,ちゅうもんします,4,to order,đặt hàng,verb_sa,1,6
WORD,879,駐車場,ちゅうしゃじょう,5,parking lot,bãi đỗ xe,noun,1,
WORD,880,地震,じしん,4,earthquake,động đất,noun,1,
WORD,881,地図,ちず,5,map,bản đồ,noun,,1
WORD,882,茶碗,ちゃわん,6,rice bowl,bát ăn cơm,noun,1,
WORD,883,使い方,つかいかた,5,how to use,cách sử dụng,noun,1,4
WORD,884,漬け物,つけもの,7,pickles,dưa muối,noun,1,
WORD,885,付き合います,つきあいます,7,to associate with,hẹn hò,verb5,1,5
WORD,886,伝えます,つたえます,5,to convey,truyền đạt,verb1down,1,4
WORD,888,続けます,つづけます,4,to continue (trans.),tiếp tục (tha),verb1down,1,4
WORD,889,包みます,つつみます,6,to wrap,gói lại,verb5,1,4
WORD,890,電灯,でんとう,6,electric light,đèn điện,noun,1,
WORD,891,転びます,ころびます,5,to fall over,ngã,verb5,1,4
WORD,892,電気屋,でんきや,5,electric appliance store,cửa hàng điện,noun,1,
WORD,893,電子レンジ,でんしレンジ,4,microwave,lò vi sóng,noun,1,4
WORD,894,到着します,とうちゃくします,4,to arrive,đến nơi,verb_sa,1,6
WORD,895,動き,うごき,8,movement,chuyển động,noun,1,
WORD,896,動物園,どうぶつえん,5,zoo,sở thú,noun,1,4
WORD,897,特急,とっきゅう,6,limited express,tàu tốc hành đặc biệt,noun,1,
WORD,898,泥棒,どろぼう,5,thief,kẻ trộm,noun,1,
